filename,PARTICIPANT_ID,span_index,mean_dwell_ms,var_dwell_ms,median_dwell_ms,min_dwell_ms,max_dwell_ms,mean_flight_ms,var_flight_ms,median_flight_ms,min_flight_ms,max_flight_ms,label
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,17,18494.285714285714,846648384.7755101,113.0,53.0,64515.0,21443.0,901640911.6666669,316.0,78.0,64376.00000000001,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,18,76.71428571428571,321.6326530612245,65.0,59.0,106.0,156.83333333333334,23041.138888888887,99.5,45.0,492.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,19,104.0,0.0,104.0,104.0,104.0,,,,,,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,20,63.0,14.0,62.0,59.0,68.0,144.0,3481.0,144.0,85.0,203.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,21,85.66666666666667,1070.888888888889,75.0,52.0,130.0,48.5,1560.25,48.5,9.0,88.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,22,73.0,256.0,73.0,57.0,89.0,32.0,0.0,32.0,32.0,32.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,23,11047.8,481654446.55999994,74.0,53.0,55009.0,12420.666666666666,508066812.44444436,223.0,12.0,54701.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,24,67.0,144.0,67.0,55.0,79.0,89.0,0.0,89.0,89.0,89.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,25,8559.0,433874116.5714286,53.0,47.0,59581.0,10076.666666666666,483901983.22222227,229.0,86.0,59264.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,26,10303.181818181818,471712309.4214876,66.0,48.0,56391.0,11431.9,495579408.89000005,230.5,91.0,56228.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,27,73.66666666666667,401.5555555555555,60.0,59.0,102.0,115.0,324.0,115.0,97.0,133.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,28,61.0,6.5,60.5,58.0,65.0,251.33333333333334,25006.22222222222,158.0,122.0,474.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,29,87.5,306.25,87.5,70.0,105.0,47.0,0.0,47.0,47.0,47.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,30,64.5,61.25,64.5,54.0,75.0,105.66666666666667,673.5555555555555,116.0,70.0,131.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,31,74.6,358.23999999999995,62.0,56.0,104.0,407.0,79291.0,350.0,114.0,814.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,32,73.5,344.25,68.5,56.0,101.0,270.3333333333333,35048.222222222226,144.0,132.0,535.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,33,61.0,42.666666666666664,61.0,53.0,69.0,101.5,552.25,101.5,78.0,125.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,34,88.25,1958.6875,78.5,37.0,159.0,117.66666666666667,614.8888888888888,126.0,84.0,143.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,35,65.5,388.75,63.0,41.0,95.0,66.66666666666667,2060.222222222222,76.0,7.0,117.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,36,71.33333333333333,234.88888888888889,61.0,60.0,93.0,125.5,56.25,125.5,118.0,133.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,37,70.0,152.66666666666666,65.0,58.0,87.0,79.5,156.25,79.5,67.0,92.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,38,87.0,265.6666666666667,90.0,61.0,107.0,108.0,1466.4,101.0,51.0,165.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,39,69.66666666666667,216.2222222222222,69.0,52.0,88.0,168.5,870.25,168.5,139.0,198.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,40,69.66666666666667,156.22222222222223,78.0,52.0,79.0,139.5,6.25,139.5,137.0,142.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,41,65.66666666666667,8.222222222222221,66.0,62.0,69.0,160.5,552.25,160.5,137.0,184.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,42,101.0,2088.5,85.0,61.0,173.0,94.66666666666667,1457.5555555555557,80.0,57.0,147.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,43,94.0,1118.0,75.0,66.0,141.0,147.0,121.0,147.0,136.0,158.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,44,58.285714285714285,33.632653061224495,56.0,52.0,70.0,157.16666666666666,937.8055555555555,150.5,120.0,203.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,45,76.0,500.6666666666667,66.0,55.0,107.0,72.0,1225.0,72.0,37.0,107.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,46,92.0,722.0,85.0,64.0,134.0,128.33333333333334,1723.5555555555554,101.0,97.0,187.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,47,6973.363636363636,224088797.98898077,83.0,57.0,50737.0,7285.15625,224353722.50683594,164.5,8.0,50078.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,48,71.66666666666667,571.2222222222223,57.0,53.0,114.0,93.4,2680.2400000000002,119.0,21.0,147.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,49,72.0,200.66666666666666,68.0,57.0,91.0,104.0,676.0,104.0,78.0,130.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,50,5287.625,189285633.734375,71.5,49.0,41688.0,6060.428571428572,208005208.53061223,116.0,21.0,41386.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,51,57.0,52.4,55.0,50.0,70.0,222.75,4228.6875,226.0,140.0,299.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,52,78.33333333333333,379.5555555555555,71.0,59.0,105.0,164.0,1764.0,164.0,122.0,206.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,53,84.5,728.75,77.0,59.0,125.0,617.0,619488.6666666666,73.0,48.0,1730.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,54,83.0,1214.5,71.5,51.0,138.0,21.333333333333332,427.5555555555555,12.0,2.0,50.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,55,75.33333333333333,306.8888888888889,65.0,61.0,100.0,77.5,2256.25,77.5,30.0,125.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,56,68.66666666666667,272.22222222222223,57.0,57.0,92.0,36.5,30.25,36.5,31.0,42.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,57,64.71428571428571,423.06122448979596,71.0,21.0,83.0,206.5,36090.25,109.0,20.0,560.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,58,81.5,552.25,81.5,58.0,105.0,127.0,0.0,127.0,127.0,127.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,59,84.5,1088.75,73.0,53.0,139.0,69.0,50.0,74.0,59.0,74.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,60,114.0,0.0,114.0,114.0,114.0,,,,,,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,61,58.0,42.0,59.0,48.0,66.0,150.66666666666666,1388.2222222222224,139.0,112.0,201.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,62,18785.777777777777,1227067168.1728394,58.0,42.0,84321.0,21082.625,1303879940.234375,214.0,110.0,84157.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,63,83.0,846.0,74.0,53.0,127.0,219.25,36558.1875,121.5,85.0,549.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,64,15698.0,976219443.2,87.0,39.0,78187.0,19724.0,1134277776.5,391.5,56.0,78057.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,65,34157.0,3880917936.923077,89.0,47.0,152614.0,36996.0,4054671143.1666665,150.0,43.0,152307.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,66,76.5,858.75,62.0,55.0,127.0,81.66666666666667,523.5555555555555,73.0,59.0,113.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,67,82.33333333333333,384.8888888888889,81.0,59.0,107.0,46.5,650.25,46.5,21.0,72.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,68,76.83333333333333,561.4722222222223,77.5,43.0,107.0,178.8,36145.759999999995,85.0,7.0,531.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,69,72.66666666666667,797.5555555555555,59.0,47.0,112.0,112.0,361.0,112.0,93.0,131.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,70,77.4,640.24,62.0,55.0,122.0,346.0,173205.5,144.5,35.0,1060.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,71,79.0,1073.2,61.0,48.0,139.0,96.0,702.5,98.5,58.0,129.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,72,73.5,90.25,73.5,64.0,83.0,53.0,0.0,53.0,53.0,53.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,73,110.0,4538.0,109.0,28.0,193.0,233.0,48400.0,233.0,13.0,453.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,74,102.75,483.6875,108.0,69.0,126.0,235.66666666666666,34278.222222222226,119.0,91.0,497.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,75,67.25,175.6875,63.0,54.0,89.0,104.0,288.0,116.0,80.0,116.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,76,68.66666666666667,101.55555555555556,72.0,55.0,79.0,97.5,462.25,97.5,76.0,119.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,77,65.6,329.43999999999994,61.0,44.0,99.0,205.0,38173.0,106.0,66.0,542.0,0
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,78,42470.6875,2106920442.5898438,104.0,49.0,126609.0,46890.25806451613,1953284898.191467,53444.0,68.0,124341.0,1
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,79,6462.833333333333,203575682.47222218,74.5,58.0,38367.0,7898.6,209673680.64000002,587.0,135.0,36843.0,1
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,80,94.5,1980.25,94.5,50.0,139.0,42.0,0.0,42.0,42.0,42.0,1
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,81,79.66666666666667,320.88888888888886,67.0,67.0,105.0,101.5,5550.25,101.5,27.0,176.0,1
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,82,63.857142857142854,510.6938775510204,58.0,45.0,117.0,118.16666666666667,588.1388888888888,119.0,82.0,148.0,1
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,83,93.0,625.0,93.0,68.0,118.0,168.0,0.0,168.0,168.0,168.0,1
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,84,72.0,771.6,64.0,49.0,126.0,315.5,28531.25,353.5,76.0,479.0,1
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,85,7302.434782608696,119318984.33270322,84.0,48.0,24037.0,7623.090909090909,120116012.99173555,136.0,13.0,23892.0,1
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,86,96.0,472.6666666666667,93.0,71.0,124.0,324.5,54990.25,324.5,90.0,559.0,1
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,87,72.0,290.6666666666667,62.0,58.0,96.0,79.0,1225.0,79.0,44.0,114.0,1
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,88,75.31428571428572,719.9869387755102,64.0,41.0,158.0,386.0,508069.76470588235,129.0,15.0,3555.0,1
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,0,73.66666666666667,421.77777777777777,68.0,54.0,124.0,203.75,39391.9375,104.5,47.0,620.0,0
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,1,107.0,0.0,107.0,107.0,107.0,,,,,,0
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,2,87.6,80.24000000000001,92.0,73.0,98.0,301.5,26209.25,287.5,120.0,511.0,0
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,3,102.25,661.6875,95.5,70.0,141.0,278.57142857142856,54513.67346938775,184.0,38.0,730.0,0
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,4,75.25,1011.6875,68.0,41.0,124.0,114.33333333333333,1756.222222222222,121.0,60.0,162.0,0
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,5,69.72727272727273,218.74380165289256,64.0,46.0,94.0,531.2,562241.5599999999,152.5,58.0,2557.0,0
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,6,71.0,295.5,64.0,56.0,100.0,1053.6666666666667,491940.2222222222,1435.0,70.0,1656.0,0
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,7,71.0,224.0,66.0,57.0,101.0,72.33333333333333,2084.888888888889,88.5,8.0,128.0,0
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,8,75.0,564.2,63.5,52.0,118.0,184.0,13039.333333333334,146.0,80.0,487.0,0
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,9,88.0,592.6666666666666,83.0,61.0,120.0,50.5,702.25,50.5,24.0,77.0,0
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,10,63.166666666666664,51.138888888888886,62.5,54.0,75.0,123.8,449.76000000000005,134.0,94.0,146.0,0
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,11,63.5,433.25,56.0,44.0,98.0,54.0,2308.6666666666665,35.0,7.0,120.0,0
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,12,84.5,650.25,84.5,59.0,110.0,195.0,0.0,195.0,195.0,195.0,0
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,13,65.625,539.859375,60.5,46.0,145.0,204.0,28425.866666666665,157.0,35.0,667.0,0
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,14,73.0,361.0,73.0,54.0,92.0,36.0,0.0,36.0,36.0,36.0,0
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,15,75.2,1133.36,64.0,50.0,141.0,116.5,1218.75,114.0,76.0,162.0,0
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,16,83.33333333333333,620.2222222222223,83.0,53.0,114.0,32.0,441.0,32.0,11.0,53.0,0
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,17,78.33333333333333,821.2222222222222,61.0,52.0,122.0,89.2,2168.96,107.0,15.0,139.0,0
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,18,72.33333333333333,402.88888888888886,64.0,53.0,100.0,124.5,702.25,124.5,98.0,151.0,0
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,19,83.16666666666667,1447.472222222222,61.5,53.0,151.0,469.6,400357.44000000006,238.0,58.0,1724.0,0
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,20,76.28571428571429,277.63265306122446,73.0,57.0,102.0,91.0,3913.3333333333335,122.0,2.0,151.0,0
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,21,75.0,158.0,79.0,58.0,88.0,77.0,400.0,77.0,57.0,97.0,0
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,22,62.0,210.0,58.0,45.0,92.0,159.2,5732.960000000001,139.0,88.0,305.0,0
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,23,87.33333333333333,568.2222222222222,72.0,69.0,121.0,98.5,992.25,98.5,67.0,130.0,0
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,24,74.46153846153847,421.01775147928987,70.0,48.0,118.0,240.0,97175.66666666667,97.0,18.0,997.0,0
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,25,51.0,4.0,51.0,49.0,53.0,174.0,0.0,174.0,174.0,174.0,0
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,26,72.5,291.25,71.0,51.0,97.0,136.33333333333334,2437.555555555556,145.0,72.0,192.0,0
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,27,87.0,1408.6666666666667,63.0,58.0,140.0,79.0,1.0,79.0,78.0,80.0,0
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,28,80.33333333333333,919.2222222222222,72.5,53.0,141.0,173.2,48544.96,80.0,3.0,609.0,0
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,29,67.0,143.14285714285714,66.0,51.0,89.0,86.0,2363.6666666666665,109.5,15.0,132.0,1
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,30,66.125,554.109375,60.5,49.0,127.0,170.42857142857142,25120.244897959183,113.0,41.0,550.0,1
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,31,65.14285714285714,198.9795918367347,61.0,52.0,98.0,334.3333333333333,75982.22222222223,221.5,60.0,866.0,1
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,32,75.5,2246.9166666666665,61.5,7.0,150.0,317.8,22306.960000000003,381.0,118.0,488.0,1
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,0,69.0,250.8,61.0,57.0,100.0,250.5,59609.25,127.5,78.0,669.0,0
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,1,76.5,1482.25,76.5,38.0,115.0,1690.0,0.0,1690.0,1690.0,1690.0,0
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,2,73.8,847.96,62.0,49.0,141.0,177.33333333333334,23983.11111111111,133.0,44.0,560.0,0
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,3,96.16666666666667,1058.8055555555557,90.0,57.0,148.0,74.2,789.76,74.0,30.0,117.0,0
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,4,81.0,128.0,89.0,65.0,89.0,73.0,49.0,73.0,66.0,80.0,0
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,5,136.0,0.0,136.0,136.0,136.0,,,,,,0
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,6,80.76923076923077,1091.1005917159764,64.0,55.0,153.0,308.75,98374.52083333333,182.5,83.0,1211.0,0
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,7,72.625,719.234375,59.5,46.0,122.0,322.14285714285717,85198.40816326531,151.0,87.0,932.0,0
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,8,67.0,196.0,67.0,53.0,81.0,299.0,0.0,299.0,299.0,299.0,0
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,9,71.875,432.359375,64.5,51.0,111.0,205.28571428571428,35905.63265306122,139.0,31.0,634.0,0
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,10,81.33333333333333,629.5555555555555,77.0,53.0,114.0,54.5,1980.25,54.5,10.0,99.0,0
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,11,58.77777777777778,13.283950617283951,60.0,53.0,64.0,199.75,28828.6875,124.5,81.0,631.0,0
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,12,74.33333333333333,377.5555555555556,70.0,53.0,100.0,91.5,756.25,91.5,64.0,119.0,0
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,13,112.0,1920.6666666666667,115.5,49.0,182.0,196.0,58327.6,97.0,44.0,676.0,0
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,14,67.33333333333333,434.88888888888897,61.5,43.0,106.0,94.6,1127.44,103.0,50.0,148.0,0
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,15,79.0,626.0,66.0,57.0,114.0,40.0,576.0,40.0,16.0,64.0,0
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,16,60.791666666666664,237.66493055555557,56.0,39.0,116.0,243.3913043478261,52383.803402646496,141.0,17.0,966.0,0
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,17,74.14285714285714,310.9795918367346,70.0,52.0,110.0,83.83333333333333,2455.8055555555557,108.0,13.0,135.0,0
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,18,90.0,1964.6666666666667,67.0,51.0,152.0,78.0,1600.0,78.0,38.0,118.0,0
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,19,79.0,842.8,64.0,59.0,136.0,105.5,1634.75,100.0,58.0,164.0,0
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,20,72.75,521.4375,62.5,52.0,121.0,260.14285714285717,156140.69387755104,81.0,23.0,1220.0,0
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,21,73.3076923076923,354.3668639053255,70.0,45.0,107.0,184.25,44234.520833333336,91.5,24.0,693.0,0
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,22,53.5,210.25,53.5,39.0,68.0,67.0,0.0,67.0,67.0,67.0,0
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,23,73.75,735.1875,60.5,54.0,120.0,46.333333333333336,169.55555555555554,54.0,28.0,57.0,0
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,24,55.5,2.25,55.5,54.0,57.0,164.0,0.0,164.0,164.0,164.0,0
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,25,64.63636363636364,384.4132231404958,60.0,45.0,112.0,276.1,155967.89000000004,158.5,26.0,1441.0,0
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,26,82.0,764.6666666666666,71.0,55.0,120.0,65.5,1260.25,65.5,30.0,101.0,0
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,27,64.46153846153847,315.0177514792899,63.0,34.0,110.0,151.75,27305.854166666668,90.0,36.0,619.0,0
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,28,63.666666666666664,38.22222222222222,67.0,55.0,69.0,180.5,12432.25,180.5,69.0,292.0,1
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,29,59.5,2.25,59.5,58.0,61.0,100.0,0.0,100.0,100.0,100.0,1
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,30,122.0,0.0,122.0,122.0,122.0,,,,,,1
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,31,73.6,350.64,75.0,51.0,106.0,238.25,38290.1875,164.0,58.0,567.0,1
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,32,73.36363636363636,529.3223140495867,67.0,49.0,125.0,170.5,32946.85,90.0,33.0,556.0,1
experiment_65f333c755d191fcd18fa279_20250826134900.csv,65f333c755d191fcd18fa279,8,111.38461538461539,239.7751479289941,109.0,92.0,138.0,94.16666666666667,5632.138888888888,81.0,9.0,324.0,0
experiment_65f333c755d191fcd18fa279_20250826134900.csv,65f333c755d191fcd18fa279,9,120.25,275.1875,124.0,94.0,139.0,22.0,232.66666666666666,25.0,2.0,39.0,0
experiment_65f333c755d191fcd18fa279_20250826134900.csv,65f333c755d191fcd18fa279,15,121.72727272727273,256.0165289256198,114.0,96.0,144.0,195.9,78169.69000000002,67.5,23.0,965.0,0
experiment_65f333c755d191fcd18fa279_20250826134900.csv,65f333c755d191fcd18fa279,32,108.71428571428571,461.2040816326531,104.5,77.0,158.0,110.0,10653.076923076924,55.0,3.0,374.0,1
experiment_65f333c755d191fcd18fa279_20250826134900.csv,65f333c755d191fcd18fa279,33,121.33333333333333,24.222222222222218,122.0,115.0,127.0,15.5,2.25,15.5,14.0,17.0,1
experiment_65f333c755d191fcd18fa279_20250826134900.csv,65f333c755d191fcd18fa279,34,97.55555555555556,170.2469135802469,100.0,71.0,111.0,165.75,48644.1875,80.0,35.0,733.0,1
experiment_65f333c755d191fcd18fa279_20250826134900.csv,65f333c755d191fcd18fa279,53,118.0625,149.30859375,117.0,96.0,143.0,113.26666666666667,33822.462222222224,59.0,16.0,791.0,0
