filename,PARTICIPANT_ID,mean_dwell_bigram,mean_flight_bigram,mean_dwell_trigram,mean_flight_trigram
experiment_5ced66139b5b490001b688ed_20250819173856.csv,5ced66139b5b490001b688ed,101.82916666666667,83.76951754385965,104.27894736842106,79.73157894736842
experiment_5ced66139b5b490001b688ed_20250819173958.csv,5ced66139b5b490001b688ed,100.86805555555554,113.87413194444444,102.58527131782945,118.51550387596899
experiment_5ced66139b5b490001b688ed_20250819174044.csv,5ced66139b5b490001b688ed,102.46614583333333,116.41927083333334,104.48837209302326,107.22093023255815
experiment_5ced66139b5b490001b688ed_20250819174211.csv,5ced66139b5b490001b688ed,108.47882653061224,136.2744897959184,107.20820895522388,114.96069651741294
experiment_5ced66139b5b490001b688ed_20250819174300.csv,5ced66139b5b490001b688ed,-34913004080.24053,34913004359.13779,-47652688055.87357,47652688290.21785
experiment_5ced66139b5b490001b688ed_20250819174412.csv,5ced66139b5b490001b688ed,101.26232492997201,105.02507002801123,102.68957115009745,128.12426900584796
experiment_5d3b0da8a884020001881773_20250827085711.csv,5d3b0da8a884020001881773,75.22586600195295,559.8468326091514,72.4875111111111,409.0447111111111
experiment_5d3b0da8a884020001881773_20250827085854.csv,5d3b0da8a884020001881773,72.6074494949495,124.96502525252527,72.33116883116882,127.8852813852814
experiment_5d3b0da8a884020001881773_20250827085949.csv,5d3b0da8a884020001881773,73.92087378640777,127.5930420711974,73.17777777777778,120.60740740740741
experiment_5d3b0da8a884020001881773_20250827090043.csv,5d3b0da8a884020001881773,69.91703296703297,110.62655677655677,69.72689075630252,114.86274509803923
experiment_5d3b0da8a884020001881773_20250827090418.csv,5d3b0da8a884020001881773,81.27608695652172,148.32940821256037,77.80280528052805,166.19554455445544
experiment_5d3b0da8a884020001881773_20250827090613.csv,5d3b0da8a884020001881773,71.66199376947041,122.49065420560747,71.94444444444444,125.39120370370372
experiment_5d3b0da8a884020001881773_20250827090909.csv,5d3b0da8a884020001881773,70.65,119.99383753501401,69.51345755693582,118.19461697722569
experiment_5d3b0da8a884020001881773_20250827091048.csv,5d3b0da8a884020001881773,73.21056910569105,117.85826558265583,72.73546511627907,125.2703488372093
experiment_5d40a12f4994c40001e4b80c_20250826171318.csv,5d40a12f4994c40001e4b80c,83.62972265829409,474.79246467817893,85.20967741935483,569.8965053763442
experiment_5d40a12f4994c40001e4b80c_20250826171605.csv,5d40a12f4994c40001e4b80c,79.1325136612022,257.8838797814208,79.86805555555556,265.30555555555554
experiment_5d40a12f4994c40001e4b80c_20250826171829.csv,5d40a12f4994c40001e4b80c,87.76086956521739,212.67391304347825,87.0,227.77
experiment_5d40a12f4994c40001e4b80c_20250826172035.csv,5d40a12f4994c40001e4b80c,83.94573643410854,260.0426356589147,83.94897959183673,248.3469387755102
experiment_5d40a12f4994c40001e4b80c_20250826172259.csv,5d40a12f4994c40001e4b80c,83.73770491803279,254.7295081967213,83.38805970149254,256.8059701492537
experiment_5d40a12f4994c40001e4b80c_20250826172528.csv,5d40a12f4994c40001e4b80c,80.75462962962962,475.73055555555555,80.02173913043478,414.99782608695654
experiment_5d40a12f4994c40001e4b80c_20250826172723.csv,5d40a12f4994c40001e4b80c,80.10265700483093,251.19323671497588,79.11764705882354,253.25294117647059
experiment_5d40a12f4994c40001e4b80c_20250826172853.csv,5d40a12f4994c40001e4b80c,82.97115384615384,240.2820512820513,87.12698412698413,244.06349206349208
experiment_5dafea4de40355001651fa2f_20250827072907.csv,5dafea4de40355001651fa2f,88.9971153846154,435.9512820512821,89.24338624338624,438.3333333333333
experiment_5dafea4de40355001651fa2f_20250827073139.csv,5dafea4de40355001651fa2f,90.4367816091954,471.09195402298843,90.9776119402985,463.14179104477614
experiment_5dafea4de40355001651fa2f_20250827073404.csv,5dafea4de40355001651fa2f,87.59848484848484,436.4191919191919,87.8201754385965,446.00657894736844
experiment_5dafea4de40355001651fa2f_20250827073623.csv,5dafea4de40355001651fa2f,89.12711864406779,367.40960451977395,89.45588235294117,391.61764705882354
experiment_5dafea4de40355001651fa2f_20250827073851.csv,5dafea4de40355001651fa2f,85.53252032520325,414.72706155632983,85.7122641509434,408.6933962264151
experiment_5dafea4de40355001651fa2f_20250827074133.csv,5dafea4de40355001651fa2f,85.70304761904762,417.9093968253968,85.75694444444444,417.7239583333333
experiment_5dafea4de40355001651fa2f_20250827074355.csv,5dafea4de40355001651fa2f,86.7791452991453,382.60709401709397,87.6873188405797,377.5003623188406
experiment_5dafea4de40355001651fa2f_20250827074621.csv,5dafea4de40355001651fa2f,87.20461847389558,433.6158634538153,88.16216216216216,434.8198198198198
experiment_5ea4cebb8944a8495280db42_20250827131019.csv,5ea4cebb8944a8495280db42,85.0403695806681,119.8254619758351,84.61052631578947,131.43684210526317
experiment_5ea4cebb8944a8495280db42_20250827131239.csv,5ea4cebb8944a8495280db42,85.73188608776843,160.28731325863677,85.76398467432949,144.3327203065134
experiment_5ea4cebb8944a8495280db42_20250827131357.csv,5ea4cebb8944a8495280db42,85.75880503144656,113.68915094339621,86.46441355065517,105.45741450942793
experiment_5ea4cebb8944a8495280db42_20250827131506.csv,5ea4cebb8944a8495280db42,92.34091368506165,106.45320396199718,92.9090909090909,119.56713688610242
experiment_5ea4cebb8944a8495280db42_20250827131629.csv,5ea4cebb8944a8495280db42,84.85612629825593,96.85286841073878,84.82613510520487,87.35523255813953
experiment_5ea4cebb8944a8495280db42_20250827131754.csv,5ea4cebb8944a8495280db42,-24759877314.28224,24759877522.557434,-22773607715.11357,22773607912.427837
experiment_5ea4cebb8944a8495280db42_20250827131916.csv,5ea4cebb8944a8495280db42,88.5165651015651,144.59243256743258,87.48092783505156,130.3384879725086
experiment_5ea4cebb8944a8495280db42_20250827132017.csv,5ea4cebb8944a8495280db42,86.45608272506082,77.76167883211677,87.17976190476189,65.2915331553182
experiment_5f29eff59714081a3594a331_20250827002427.csv,5f29eff59714081a3594a331,157.9214496151996,223.38977873977873,155.33207547169812,197.3933962264151
experiment_5f29eff59714081a3594a331_20250827002600.csv,5f29eff59714081a3594a331,154.40601851851852,449.7162037037037,152.94688644688645,517.9871794871794
experiment_5f29eff59714081a3594a331_20250827002741.csv,5f29eff59714081a3594a331,158.79807692307693,379.0076923076923,154.70652173913044,333.58152173913044
experiment_5f29eff59714081a3594a331_20250827003030.csv,5f29eff59714081a3594a331,-19844684283.23848,19844684725.46449,-21287934050.72626,21287934493.3
experiment_5f29eff59714081a3594a331_20250827003250.csv,5f29eff59714081a3594a331,163.3852657004831,289.0613526570048,165.6433691756272,236.17652329749106
experiment_5f29eff59714081a3594a331_20250827003720.csv,5f29eff59714081a3594a331,-17423163622.37824,17423164807.265545,-26609922708.535984,26609923816.960228
experiment_5f29eff59714081a3594a331_20250827003856.csv,5f29eff59714081a3594a331,150.19835518748565,172.15700483091786,151.8017040149393,183.98646125116713
experiment_5f29eff59714081a3594a331_20250827004004.csv,5f29eff59714081a3594a331,-34691460421.89074,34691460796.842186,-44182520391.27358,44182520758.646225
experiment_5f600669b846780f0fe45709_20250826213524.csv,5f600669b846780f0fe45709,-99311413323.73907,99311414826.93652,-149574842912.72968,149574844694.91293
experiment_5f600669b846780f0fe45709_20250826214105.csv,5f600669b846780f0fe45709,-29389484601.048138,29389485084.305813,-32043278180.97632,32043278622.8323
experiment_5f600669b846780f0fe45709_20250826214342.csv,5f600669b846780f0fe45709,84.48352713178294,679.9767441860464,82.2948717948718,602.5897435897435
experiment_5f600669b846780f0fe45709_20250826214807.csv,5f600669b846780f0fe45709,-51882273821.02512,51882274566.90258,-80643893242.44606,80643894034.0563
experiment_5f600669b846780f0fe45709_20250826215049.csv,5f600669b846780f0fe45709,-65621129648.715675,65621130089.169266,-70525201717.60649,70525202170.21378
experiment_5f600669b846780f0fe45709_20250826215513.csv,5f600669b846780f0fe45709,-112513792111.20984,112513792596.69481,-111901110099.63942,111901110570.53555
experiment_5f600669b846780f0fe45709_20250826215949.csv,5f600669b846780f0fe45709,74.82629300524037,453.25510366826154,74.18470790378007,503.4682130584193
experiment_5f600669b846780f0fe45709_20250826220343.csv,5f600669b846780f0fe45709,-100768197101.23277,100768197732.02145,-124232700860.61415,124232701386.43768
experiment_5faeb56b25a37f01d47d326c_20250827155350.csv,5faeb56b25a37f01d47d326c,95.50251916757941,272.3782037239868,98.17305128205128,253.88279487179486
experiment_5faeb56b25a37f01d47d326c_20250827155623.csv,5faeb56b25a37f01d47d326c,-48569564191.79215,48569564657.1071,-64264468913.78533,64264469334.68482
experiment_5faeb56b25a37f01d47d326c_20250827155839.csv,5faeb56b25a37f01d47d326c,84.79287878787879,220.30287878787877,85.34560327198363,196.78425357873212
experiment_5faeb56b25a37f01d47d326c_20250827160020.csv,5faeb56b25a37f01d47d326c,-60936974444.6183,60936974837.808365,-70740279262.10019,70740279610.69841
experiment_5faeb56b25a37f01d47d326c_20250827160239.csv,5faeb56b25a37f01d47d326c,-29820260047.680374,29820260464.056202,-27877944135.272312,27877944505.667664
experiment_5faeb56b25a37f01d47d326c_20250827160447.csv,5faeb56b25a37f01d47d326c,-25056853901.2317,25056854337.847046,-24929317735.79779,24929318094.46938
experiment_5faeb56b25a37f01d47d326c_20250827160635.csv,5faeb56b25a37f01d47d326c,-46218704037.01434,46218704336.27987,-29517827630.520447,29517827928.348595
experiment_5faeb56b25a37f01d47d326c_20250827160757.csv,5faeb56b25a37f01d47d326c,-31308588917.683136,31308589359.336292,-34190603946.812424,34190604356.21734
experiment_5fb551ccab996500099ab1aa_20250819155215.csv,5fb551ccab996500099ab1aa,-92036768247.64694,92036768533.34628,-113444461226.50029,113444461499.54524
experiment_5fb551ccab996500099ab1aa_20250819155325.csv,5fb551ccab996500099ab1aa,-90440967346.46439,90440967575.48863,-113790105994.12346,113790106226.66513
experiment_5fb551ccab996500099ab1aa_20250819155614.csv,5fb551ccab996500099ab1aa,-141069423171.78506,141069423462.90454,-170118111204.43396,170118111493.26596
experiment_5fb551ccab996500099ab1aa_20250819155807.csv,5fb551ccab996500099ab1aa,-31680343291.408768,31680343507.36346,-41067111698.03693,41067111910.43402
experiment_5fb551ccab996500099ab1aa_20250819160110.csv,5fb551ccab996500099ab1aa,-44197179479.733986,44197179862.919586,-51618626531.30704,51618626949.31791
experiment_5fb551ccab996500099ab1aa_20250819160238.csv,5fb551ccab996500099ab1aa,-124641372270.22078,124641372497.50218,-132865748421.67517,132865748662.4022
experiment_5fb551ccab996500099ab1aa_20250819160510.csv,5fb551ccab996500099ab1aa,-30464743261.920452,30464743505.26606,-36880199221.23801,36880199479.66552
experiment_5fb551ccab996500099ab1aa_20250819160706.csv,5fb551ccab996500099ab1aa,77.3142619047619,233.8895238095238,77.71194029850746,226.43308457711439
experiment_5fbfe145e52a44000a9c2966_20250827123944.csv,5fbfe145e52a44000a9c2966,71.87728937728939,437.52822177822173,72.22491694352159,497.76533776301216
experiment_5fbfe145e52a44000a9c2966_20250827124623.csv,5fbfe145e52a44000a9c2966,-65316892417.895004,65316892833.27873,-68427220270.13978,68427220705.136696
experiment_5fbfe145e52a44000a9c2966_20250827125522.csv,5fbfe145e52a44000a9c2966,73.12531806615777,408.18758633224286,73.20631067961165,390.72265372168283
experiment_5fbfe145e52a44000a9c2966_20250827125841.csv,5fbfe145e52a44000a9c2966,71.63,373.61176470588236,71.33333333333333,374.40690690690695
experiment_5fbfe145e52a44000a9c2966_20250827130713.csv,5fbfe145e52a44000a9c2966,-17045748250.267187,17045748571.7225,-17090606320.479202,17090606650.953213
experiment_5fbfe145e52a44000a9c2966_20250827131113.csv,5fbfe145e52a44000a9c2966,72.314375,271.2370833333333,71.995,308.975
experiment_5fbfe145e52a44000a9c2966_20250827131610.csv,5fbfe145e52a44000a9c2966,72.85828571428571,421.51214285714286,72.19546218487395,381.38292717086836
experiment_5fbfe145e52a44000a9c2966_20250827131905.csv,5fbfe145e52a44000a9c2966,70.98765432098766,308.2078189300411,70.92574257425743,313.72607260726073
experiment_5fff2877a99bcb65a14a223c_20250827105501.csv,5fff2877a99bcb65a14a223c,76.95,383.35,77.05263157894737,298.3157894736842
experiment_5fff2877a99bcb65a14a223c_20250827105621.csv,5fff2877a99bcb65a14a223c,78.70283687943262,293.2624113475177,79.01436781609195,302.07471264367814
experiment_5fff2877a99bcb65a14a223c_20250827105709.csv,5fff2877a99bcb65a14a223c,79.75625,357.80625,80.57777777777778,354.3
experiment_5fff2877a99bcb65a14a223c_20250827105737.csv,5fff2877a99bcb65a14a223c,82.32,466.26,81.96,468.76
experiment_5fff2877a99bcb65a14a223c_20250827105815.csv,5fff2877a99bcb65a14a223c,81.85172413793103,494.7758620689655,80.96774193548387,482.80645161290323
experiment_5fff2877a99bcb65a14a223c_20250827105905.csv,5fff2877a99bcb65a14a223c,77.45495495495494,293.8783783783784,77.475,283.175
experiment_5fff2877a99bcb65a14a223c_20250827105927.csv,5fff2877a99bcb65a14a223c,77.6086956521739,364.0217391304348,77.70833333333333,250.29166666666666
experiment_5fff2877a99bcb65a14a223c_20250827110019.csv,5fff2877a99bcb65a14a223c,-136791837129.8502,136791837666.80092,-205439877435.609,205439877965.61798
experiment_606598de386cd206c99a4648_20250827100151.csv,606598de386cd206c99a4648,-49536350286.44601,49536350805.97311,-45234085949.687164,45234086432.09375
experiment_606598de386cd206c99a4648_20250827100414.csv,606598de386cd206c99a4648,97.63160501253134,420.3396,95.54963570127504,352.12613843351545
experiment_606598de386cd206c99a4648_20250827100613.csv,606598de386cd206c99a4648,102.00874396135268,298.7063285024155,104.11417624521071,267.10919540229884
experiment_606598de386cd206c99a4648_20250827100834.csv,606598de386cd206c99a4648,96.25295249940773,402.6375118455342,100.30710659898477,367.651861252115
experiment_606598de386cd206c99a4648_20250827101057.csv,606598de386cd206c99a4648,85.90267094017095,287.5060256410257,90.1875,252.77583333333337
experiment_606598de386cd206c99a4648_20250827101337.csv,606598de386cd206c99a4648,-16668082953.6299,16668083384.436615,-18287356497.364136,18287356906.117523
experiment_606598de386cd206c99a4648_20250827101611.csv,606598de386cd206c99a4648,-72666997217.28123,72666997665.79437,-75934421346.83571,75934421759.4381
experiment_606598de386cd206c99a4648_20250827101816.csv,606598de386cd206c99a4648,105.67287094547964,364.7701656314699,107.07429718875501,328.1997991967871
experiment_6081728972120aa7f9685791_20250819162308.csv,6081728972120aa7f9685791,-46021117971.83856,46021118638.98215,-44185077803.05118,44185078435.496086
experiment_6081728972120aa7f9685791_20250819162608.csv,6081728972120aa7f9685791,-19506896127.397408,19506896543.87167,-14273338599.388887,14273339010.218157
experiment_6081728972120aa7f9685791_20250819162905.csv,6081728972120aa7f9685791,-90516888421.874,90516888985.20972,-93930020937.03123,93930021554.3228
experiment_6081728972120aa7f9685791_20250819163340.csv,6081728972120aa7f9685791,-54340653335.71056,54340653675.397156,-51597495247.083694,51597495614.66518
experiment_6081728972120aa7f9685791_20250819163538.csv,6081728972120aa7f9685791,-17733547882.977695,17733548339.172558,-13933501883.729364,13933502326.469841
experiment_6081728972120aa7f9685791_20250819164215.csv,6081728972120aa7f9685791,-88951497991.85333,88951498470.51334,-99276225470.00595,99276226027.20535
experiment_6081728972120aa7f9685791_20250819164558.csv,6081728972120aa7f9685791,-28624269983.11483,28624270266.768246,-26203311814.601494,26203312087.158207
experiment_6081728972120aa7f9685791_20250819164901.csv,6081728972120aa7f9685791,-81360582812.51616,81360583116.458,-106416124061.58464,106416124351.49307
experiment_60984a1b0cce76d16c4ca781_20250826200447.csv,60984a1b0cce76d16c4ca781,96.60679012345679,98.44845679012344,95.58503401360544,92.43537414965986
experiment_60984a1b0cce76d16c4ca781_20250826200645.csv,60984a1b0cce76d16c4ca781,93.59722222222221,101.34576023391813,94.33909853249476,98.89308176100629
experiment_60984a1b0cce76d16c4ca781_20250826200908.csv,60984a1b0cce76d16c4ca781,93.58934837092731,117.4671679197995,94.66412859560067,116.70727580372251
experiment_60984a1b0cce76d16c4ca781_20250826201050.csv,60984a1b0cce76d16c4ca781,91.97228260869565,127.09776570048311,92.08091517857143,125.77399553571429
experiment_60984a1b0cce76d16c4ca781_20250826201214.csv,60984a1b0cce76d16c4ca781,-54816586921.96499,54816587181.4233,-55895201129.368286,55895201378.90664
experiment_60984a1b0cce76d16c4ca781_20250826201351.csv,60984a1b0cce76d16c4ca781,95.95066666666666,126.04899999999999,94.83457711442786,149.79975124378112
experiment_60984a1b0cce76d16c4ca781_20250826201445.csv,60984a1b0cce76d16c4ca781,-59533534029.93375,59533534224.19225,-45914751565.754906,45914751764.015686
experiment_60984a1b0cce76d16c4ca781_20250826201546.csv,60984a1b0cce76d16c4ca781,94.30135135135134,136.65375375375373,94.70285087719299,143.77521929824562
experiment_60bf706fc3b12a3c4f11a487_20250827100116.csv,60bf706fc3b12a3c4f11a487,-58791372800.00376,58791373347.81408,-65746910452.772995,65746910942.27803
experiment_60bf706fc3b12a3c4f11a487_20250827100808.csv,60bf706fc3b12a3c4f11a487,114.64,454.36666666666673,115.87288135593221,410.9491525423729
experiment_60bf706fc3b12a3c4f11a487_20250827101328.csv,60bf706fc3b12a3c4f11a487,-115610095760.86836,115610096478.66287,-117711839590.47656,117711840207.93785
experiment_60bf706fc3b12a3c4f11a487_20250827101501.csv,60bf706fc3b12a3c4f11a487,124.80059523809526,501.2857142857143,125.21311475409836,487.73770491803276
experiment_60bf706fc3b12a3c4f11a487_20250827102031.csv,60bf706fc3b12a3c4f11a487,129.14222222222224,441.3635555555556,130.31891025641028,404.9222756410257
experiment_60bf706fc3b12a3c4f11a487_20250827102148.csv,60bf706fc3b12a3c4f11a487,-48785834988.58179,48785835527.40201,-71087931048.29048,71087931640.50119
experiment_60bf706fc3b12a3c4f11a487_20250827102400.csv,60bf706fc3b12a3c4f11a487,129.83254716981133,411.33720799640616,131.8049645390071,363.3995271867612
experiment_60bf706fc3b12a3c4f11a487_20250827103123.csv,60bf706fc3b12a3c4f11a487,123.74873737373737,501.2563131313131,124.54273504273505,459.83760683760687
experiment_60db9412ba928de1fdc2269e_20250827141622.csv,60db9412ba928de1fdc2269e,-138113111151.59036,138113111975.4331,-135244803007.83424,135244803656.77165
experiment_60db9412ba928de1fdc2269e_20250827141823.csv,60db9412ba928de1fdc2269e,72.55666666666666,679.6666666666667,72.62931034482759,565.4655172413793
experiment_60db9412ba928de1fdc2269e_20250827142119.csv,60db9412ba928de1fdc2269e,74.23391812865498,1613.233918128655,74.01612903225806,1503.6129032258063
experiment_60db9412ba928de1fdc2269e_20250827142439.csv,60db9412ba928de1fdc2269e,79.1231884057971,807.5024154589372,77.02739726027397,784.8150684931506
experiment_60db9412ba928de1fdc2269e_20250827142708.csv,60db9412ba928de1fdc2269e,79.02729885057471,1057.4669540229886,77.7734375,1043.9635416666665
experiment_60db9412ba928de1fdc2269e_20250827142848.csv,60db9412ba928de1fdc2269e,87.96808510638297,651.9574468085107,87.70833333333333,636.7604166666666
experiment_60db9412ba928de1fdc2269e_20250827143129.csv,60db9412ba928de1fdc2269e,-60081586823.0988,60081588694.07349,-77067460893.9502,77067462547.83255
