filename,PARTICIPANT_ID,span_index,pause_within_mean_ms,pause_within_max_ms,pause_within_min_ms,pause_within_var_ms,pause_between_ms,label
experiment_65fc95c627592d85499ae358_20250819170352.csv,65fc95c627592d85499ae358,28,,,,,426.0,0
experiment_65fc95c627592d85499ae358_20250819170352.csv,65fc95c627592d85499ae358,29,,,,,354.0,0
experiment_65fc95c627592d85499ae358_20250819170352.csv,65fc95c627592d85499ae358,30,88.0,91.0,85.0,9.0,709.0,0
experiment_65fc95c627592d85499ae358_20250819170352.csv,65fc95c627592d85499ae358,31,,,,,436.0,0
experiment_65fc95c627592d85499ae358_20250819170352.csv,65fc95c627592d85499ae358,32,120.0,120.0,120.0,0.0,362.0,0
experiment_65fc95c627592d85499ae358_20250819170352.csv,65fc95c627592d85499ae358,33,91.5,112.0,70.0,270.75,301.0,0
experiment_65fc95c627592d85499ae358_20250819170352.csv,65fc95c627592d85499ae358,34,98.33333333333333,115.0,87.0,144.88888888888889,426.0,0
experiment_65fc95c627592d85499ae358_20250819170352.csv,65fc95c627592d85499ae358,35,93.75,112.0,60.0,453.1875,5056.0,0
experiment_65fc95c627592d85499ae358_20250819170352.csv,65fc95c627592d85499ae358,36,108.0,108.0,108.0,0.0,375.0,0
experiment_65fc95c627592d85499ae358_20250819170352.csv,65fc95c627592d85499ae358,37,83.25,99.0,71.0,101.1875,151.0,0
experiment_65fc95c627592d85499ae358_20250819170352.csv,65fc95c627592d85499ae358,38,78.0,78.0,78.0,0.0,3420.0,0
experiment_65fc95c627592d85499ae358_20250819170352.csv,65fc95c627592d85499ae358,39,84.0,112.0,31.0,1081.5,214.0,0
experiment_65fc95c627592d85499ae358_20250819170352.csv,65fc95c627592d85499ae358,40,,,,,195.0,0
experiment_65fc95c627592d85499ae358_20250819170352.csv,65fc95c627592d85499ae358,41,64.66666666666667,83.0,40.0,169.22222222222223,588.0,0
experiment_65fc95c627592d85499ae358_20250819170352.csv,65fc95c627592d85499ae358,42,75.0,75.0,75.0,0.0,1125.0,0
experiment_65fc95c627592d85499ae358_20250819170352.csv,65fc95c627592d85499ae358,43,,,,,221.0,0
experiment_65fc95c627592d85499ae358_20250819170352.csv,65fc95c627592d85499ae358,44,126.0,126.0,126.0,0.0,219.0,0
experiment_65fc95c627592d85499ae358_20250819170352.csv,65fc95c627592d85499ae358,45,,,,,647.0,0
experiment_65fc95c627592d85499ae358_20250819170352.csv,65fc95c627592d85499ae358,46,108.0,108.0,108.0,0.0,365.0,0
experiment_65fc95c627592d85499ae358_20250819170352.csv,65fc95c627592d85499ae358,47,110.5,120.0,101.0,90.25,294.0,0
experiment_65fc95c627592d85499ae358_20250819170352.csv,65fc95c627592d85499ae358,70,90.0,90.0,90.0,0.0,386.0,1
experiment_65fc95c627592d85499ae358_20250819170352.csv,65fc95c627592d85499ae358,71,110.5,121.0,100.0,110.25,829.0,1
experiment_65fc95c627592d85499ae358_20250819170352.csv,65fc95c627592d85499ae358,72,,,,,435.0,1
experiment_65fc95c627592d85499ae358_20250819170352.csv,65fc95c627592d85499ae358,73,76.0,81.0,71.0,25.0,270.0,1
experiment_65fc95c627592d85499ae358_20250819170352.csv,65fc95c627592d85499ae358,74,78.4,91.0,69.0,63.04,274.0,1
experiment_65fc95c627592d85499ae358_20250819170605.csv,65fc95c627592d85499ae358,4,97.55555555555556,142.0,51.0,669.1358024691358,372.0,1
experiment_65fc95c627592d85499ae358_20250819170605.csv,65fc95c627592d85499ae358,7,97.5,132.0,72.0,530.75,1068.0,0
experiment_65fc95c627592d85499ae358_20250819170605.csv,65fc95c627592d85499ae358,8,107.33333333333333,141.0,79.0,654.8888888888888,386.0,0
experiment_65fc95c627592d85499ae358_20250819170605.csv,65fc95c627592d85499ae358,9,81.66666666666667,92.0,72.0,66.8888888888889,280.0,0
experiment_65fc95c627592d85499ae358_20250819170605.csv,65fc95c627592d85499ae358,10,,,,,375.0,0
experiment_65fc95c627592d85499ae358_20250819170605.csv,65fc95c627592d85499ae358,11,106.5,131.0,82.0,600.25,518.0,0
experiment_65fc95c627592d85499ae358_20250819170605.csv,65fc95c627592d85499ae358,12,60.5,61.0,60.0,0.25,346.0,0
experiment_65fc95c627592d85499ae358_20250819170605.csv,65fc95c627592d85499ae358,13,57.6,71.0,41.0,115.84,251.0,0
experiment_65fc95c627592d85499ae358_20250819170605.csv,65fc95c627592d85499ae358,14,78.33333333333333,101.0,70.0,115.88888888888887,1113.0,0
experiment_65fc95c627592d85499ae358_20250819171143.csv,65fc95c627592d85499ae358,18,111.25,142.0,80.0,945.6875,325.0,1
experiment_65fc95c627592d85499ae358_20250819171143.csv,65fc95c627592d85499ae358,19,,,,,423.0,1
experiment_65fc95c627592d85499ae358_20250819171143.csv,65fc95c627592d85499ae358,20,81.33333333333333,91.0,72.0,60.22222222222223,232.0,1
experiment_65fc95c627592d85499ae358_20250819171143.csv,65fc95c627592d85499ae358,21,79.28571428571429,111.0,61.0,243.06122448979593,467.0,1
experiment_65fc95c627592d85499ae358_20250819171143.csv,65fc95c627592d85499ae358,22,86.42857142857143,130.0,61.0,559.3877551020407,598.0,1
experiment_65fc95c627592d85499ae358_20250819171143.csv,65fc95c627592d85499ae358,24,73.5,85.0,54.0,108.58333333333333,387.0,0
experiment_65fc95c627592d85499ae358_20250819171143.csv,65fc95c627592d85499ae358,25,112.0,112.0,112.0,0.0,3902.0,0
experiment_65fc95c627592d85499ae358_20250819171143.csv,65fc95c627592d85499ae358,26,95.0,142.0,71.0,823.1428571428571,131.0,0
experiment_65fc95c627592d85499ae358_20250819171143.csv,65fc95c627592d85499ae358,27,88.0,104.0,72.0,256.0,333.0,0
experiment_65fc95c627592d85499ae358_20250819171143.csv,65fc95c627592d85499ae358,28,,,,,527.0,0
experiment_65fc95c627592d85499ae358_20250819171143.csv,65fc95c627592d85499ae358,29,78.33333333333333,114.0,60.0,636.2222222222223,182.0,0
experiment_65fc95c627592d85499ae358_20250819171143.csv,65fc95c627592d85499ae358,30,76.5,81.0,72.0,20.25,2454.0,0
experiment_65fc95c627592d85499ae358_20250819171143.csv,65fc95c627592d85499ae358,31,77.0,81.0,71.0,18.666666666666668,269.0,0
experiment_65fc95c627592d85499ae358_20250819171143.csv,65fc95c627592d85499ae358,32,83.5,121.0,61.0,364.5833333333333,1123.0,0
experiment_65fc95c627592d85499ae358_20250819171143.csv,65fc95c627592d85499ae358,33,,,,,427.0,0
experiment_65fc95c627592d85499ae358_20250819171143.csv,65fc95c627592d85499ae358,34,71.0,71.0,71.0,0.0,331.0,0
experiment_65fc95c627592d85499ae358_20250819171423.csv,65fc95c627592d85499ae358,0,,,,,,0
experiment_65fc95c627592d85499ae358_20250819171423.csv,65fc95c627592d85499ae358,1,154.0,154.0,154.0,0.0,368.0,0
experiment_65fc95c627592d85499ae358_20250819171423.csv,65fc95c627592d85499ae358,2,,,,,446.0,0
experiment_65fc95c627592d85499ae358_20250819171423.csv,65fc95c627592d85499ae358,3,85.36363636363636,113.0,51.0,418.4132231404959,234.0,0
experiment_65fc95c627592d85499ae358_20250819171423.csv,65fc95c627592d85499ae358,4,118.0,152.0,84.0,1156.0,341.0,0
experiment_65fc95c627592d85499ae358_20250819171423.csv,65fc95c627592d85499ae358,5,110.0,110.0,110.0,0.0,416.0,0
experiment_65fc95c627592d85499ae358_20250819171423.csv,65fc95c627592d85499ae358,6,74.33333333333333,112.0,50.0,729.5555555555555,325.0,0
experiment_65fc95c627592d85499ae358_20250819171423.csv,65fc95c627592d85499ae358,7,81.33333333333333,101.0,63.0,241.55555555555554,292.0,0
experiment_65fc95c627592d85499ae358_20250819171423.csv,65fc95c627592d85499ae358,8,85.0,85.0,85.0,0.0,993.0,0
experiment_65fc95c627592d85499ae358_20250819171423.csv,65fc95c627592d85499ae358,9,131.0,131.0,131.0,0.0,496.0,0
experiment_65fc95c627592d85499ae358_20250819171423.csv,65fc95c627592d85499ae358,12,73.875,121.0,50.0,448.859375,335.0,1
experiment_65fc95c627592d85499ae358_20250819171423.csv,65fc95c627592d85499ae358,13,87.0,111.0,65.0,270.0,4647.0,1
experiment_65fc95c627592d85499ae358_20250819171423.csv,65fc95c627592d85499ae358,14,98.4,151.0,81.0,718.24,1215.0,1
experiment_65fc95c627592d85499ae358_20250819171423.csv,65fc95c627592d85499ae358,15,80.14285714285714,91.0,71.0,32.12244897959183,325.0,1
experiment_65fc95c627592d85499ae358_20250819171423.csv,65fc95c627592d85499ae358,16,61.0,61.0,61.0,0.0,213.0,1
experiment_65fc95c627592d85499ae358_20250819171423.csv,65fc95c627592d85499ae358,17,89.125,112.0,70.0,123.859375,723.0,1
experiment_65fc95c627592d85499ae358_20250819172025.csv,65fc95c627592d85499ae358,4,89.91666666666667,186.0,47.0,1123.2430555555554,1002.9999999999999,1
experiment_65fc95c627592d85499ae358_20250819172025.csv,65fc95c627592d85499ae358,5,84.5,125.0,42.0,970.25,275.0,1
experiment_65fc95c627592d85499ae358_20250819172025.csv,65fc95c627592d85499ae358,7,,,,,1923.0,0
experiment_65fc95c627592d85499ae358_20250819172025.csv,65fc95c627592d85499ae358,8,,,,,912.0,0
experiment_65fc95c627592d85499ae358_20250819172025.csv,65fc95c627592d85499ae358,9,99.25,121.0,83.0,198.1875,236.0,0
experiment_65fc95c627592d85499ae358_20250819172025.csv,65fc95c627592d85499ae358,10,,,,,1669.0,0
experiment_65fc95c627592d85499ae358_20250819172025.csv,65fc95c627592d85499ae358,11,71.0,81.0,60.0,74.0,240.0,0
experiment_65fc95c627592d85499ae358_20250819172025.csv,65fc95c627592d85499ae358,12,,,,,702.0,0
experiment_65fc95c627592d85499ae358_20250819172025.csv,65fc95c627592d85499ae358,13,107.0,145.0,61.0,948.0,304.0,0
experiment_65fc95c627592d85499ae358_20250819172025.csv,65fc95c627592d85499ae358,14,77.5,89.0,61.0,81.91666666666667,261.0,0
experiment_65fc95c627592d85499ae358_20250819172025.csv,65fc95c627592d85499ae358,15,68.0,68.0,68.0,0.0,391.0,0
experiment_65fc95c627592d85499ae358_20250819172435.csv,65fc95c627592d85499ae358,3,,,,,294.0,1
experiment_65fc95c627592d85499ae358_20250819172435.csv,65fc95c627592d85499ae358,4,85.1875,151.0,41.0,711.77734375,337.0,1
experiment_65fc95c627592d85499ae358_20250819172435.csv,65fc95c627592d85499ae358,5,66.5,72.0,61.0,30.25,910.0,0
experiment_65fc95c627592d85499ae358_20250819172435.csv,65fc95c627592d85499ae358,6,,,,,273.0,0
experiment_65fc95c627592d85499ae358_20250819172435.csv,65fc95c627592d85499ae358,7,90.66666666666667,121.0,70.0,480.22222222222223,312.0,0
experiment_65fc95c627592d85499ae358_20250819172435.csv,65fc95c627592d85499ae358,8,68.0,75.0,61.0,49.0,1124.0,0
experiment_65fc95c627592d85499ae358_20250819172435.csv,65fc95c627592d85499ae358,9,73.75,91.0,61.0,117.6875,456.0,0
experiment_65fc95c627592d85499ae358_20250819172435.csv,65fc95c627592d85499ae358,10,96.5,133.0,60.0,1332.25,334.0,0
experiment_65fc95c627592d85499ae358_20250819172435.csv,65fc95c627592d85499ae358,11,82.0,82.0,82.0,0.0,712.0,0
experiment_65fc95c627592d85499ae358_20250819172435.csv,65fc95c627592d85499ae358,12,91.5,109.0,74.0,306.25,182.0,0
experiment_65fc95c627592d85499ae358_20250819172435.csv,65fc95c627592d85499ae358,13,83.0,132.0,60.0,684.4,323.0,0
experiment_65fc95c627592d85499ae358_20250819172435.csv,65fc95c627592d85499ae358,14,,,,,791.0,0
experiment_65fc95c627592d85499ae358_20250819172435.csv,65fc95c627592d85499ae358,15,90.25,119.0,71.0,266.9375,114.0,0
experiment_65fc95c627592d85499ae358_20250819172435.csv,65fc95c627592d85499ae358,16,100.66666666666667,115.0,88.0,122.8888888888889,443.0,0
experiment_65fc95c627592d85499ae358_20250819172435.csv,65fc95c627592d85499ae358,17,90.5,118.0,71.0,302.25,617.0,0
experiment_65fc95c627592d85499ae358_20250819172435.csv,65fc95c627592d85499ae358,18,,,,,281.0,0
experiment_65fc95c627592d85499ae358_20250819172435.csv,65fc95c627592d85499ae358,19,94.83333333333333,144.0,71.0,783.8055555555557,515.0,0
experiment_65fc95c627592d85499ae358_20250819172435.csv,65fc95c627592d85499ae358,20,115.5,131.0,100.0,240.25,1319.0,0
experiment_65fc95c627592d85499ae358_20250819172435.csv,65fc95c627592d85499ae358,21,87.66666666666667,111.0,71.0,288.8888888888889,496.0,0
experiment_65fc95c627592d85499ae358_20250819172435.csv,65fc95c627592d85499ae358,22,,,,,1601.9999999999998,0
experiment_65fc95c627592d85499ae358_20250819172435.csv,65fc95c627592d85499ae358,23,93.0,93.0,93.0,0.0,332.0,0
experiment_65fc95c627592d85499ae358_20250819172435.csv,65fc95c627592d85499ae358,24,89.0,124.0,70.0,419.2,231.0,0
experiment_65fc95c627592d85499ae358_20250819172658.csv,65fc95c627592d85499ae358,0,,,,,,0
experiment_65fc95c627592d85499ae358_20250819172658.csv,65fc95c627592d85499ae358,1,,,,,702.0,0
experiment_65fc95c627592d85499ae358_20250819172658.csv,65fc95c627592d85499ae358,2,84.33333333333333,101.0,71.0,155.55555555555557,872.0,0
experiment_65fc95c627592d85499ae358_20250819172658.csv,65fc95c627592d85499ae358,3,81.6875,152.0,20.0,884.33984375,286.0,0
experiment_65fc95c627592d85499ae358_20250819172658.csv,65fc95c627592d85499ae358,4,99.0,122.0,80.0,302.0,113.0,0
experiment_65fc95c627592d85499ae358_20250819172658.csv,65fc95c627592d85499ae358,5,,,,,834.0,0
experiment_65fc95c627592d85499ae358_20250819172658.csv,65fc95c627592d85499ae358,6,82.25,102.0,51.0,382.6875,285.0,0
experiment_65fc95c627592d85499ae358_20250819172658.csv,65fc95c627592d85499ae358,7,73.0,73.0,73.0,0.0,290.0,0
experiment_65fc95c627592d85499ae358_20250819172658.csv,65fc95c627592d85499ae358,8,76.0,90.0,61.0,115.5,117.0,0
experiment_65fc95c627592d85499ae358_20250819172658.csv,65fc95c627592d85499ae358,9,81.66666666666667,82.0,81.0,0.2222222222222222,251.0,0
experiment_65fc95c627592d85499ae358_20250819172658.csv,65fc95c627592d85499ae358,10,74.66666666666667,92.0,61.0,166.88888888888889,305.0,0
experiment_65fc95c627592d85499ae358_20250819172658.csv,65fc95c627592d85499ae358,11,,,,,313.0,0
experiment_65fc95c627592d85499ae358_20250819172658.csv,65fc95c627592d85499ae358,12,78.25,122.0,60.0,653.1875,242.0,0
experiment_65fc95c627592d85499ae358_20250819172658.csv,65fc95c627592d85499ae358,13,89.4,131.0,71.0,472.24000000000007,1581.0,0
experiment_65fc95c627592d85499ae358_20250819172658.csv,65fc95c627592d85499ae358,14,,,,,1108.0,0
experiment_65fc95c627592d85499ae358_20250819172658.csv,65fc95c627592d85499ae358,15,94.0,94.0,94.0,0.0,384.0,0
experiment_65fc95c627592d85499ae358_20250819172658.csv,65fc95c627592d85499ae358,16,82.6,142.0,50.0,505.9399999999999,232.0,0
experiment_65fc95c627592d85499ae358_20250819172658.csv,65fc95c627592d85499ae358,17,,,,,10957.0,1
experiment_65fc95c627592d85499ae358_20250819172658.csv,65fc95c627592d85499ae358,18,,,,,292.0,1
experiment_65fc95c627592d85499ae358_20250819172658.csv,65fc95c627592d85499ae358,19,98.5,111.0,86.0,156.25,234.0,1
experiment_65fc95c627592d85499ae358_20250819172658.csv,65fc95c627592d85499ae358,20,71.0,71.0,71.0,0.0,1430.0,1
experiment_65fc95c627592d85499ae358_20250819172658.csv,65fc95c627592d85499ae358,21,93.0,121.0,71.0,379.6666666666667,678.0,1
experiment_65fc95c627592d85499ae358_20250819172658.csv,65fc95c627592d85499ae358,22,77.4,103.0,61.0,243.84,992.0,1
experiment_65fda4aa45ba55e983e2a2d9_20250827040319.csv,65fda4aa45ba55e983e2a2d9,0,99.5,132.0,66.0,407.0,,0
experiment_65fda4aa45ba55e983e2a2d9_20250827040319.csv,65fda4aa45ba55e983e2a2d9,1,,,,,867.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827040319.csv,65fda4aa45ba55e983e2a2d9,2,105.33333333333333,115.0,97.0,54.88888888888889,311.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827040319.csv,65fda4aa45ba55e983e2a2d9,3,93.36363636363636,130.0,62.0,472.595041322314,725.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827040319.csv,65fda4aa45ba55e983e2a2d9,4,108.33333333333333,126.0,83.0,337.5555555555555,502.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827040319.csv,65fda4aa45ba55e983e2a2d9,5,113.55555555555556,145.0,62.0,766.9135802469136,7649.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827040319.csv,65fda4aa45ba55e983e2a2d9,6,104.0,118.0,90.0,196.0,216.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827040319.csv,65fda4aa45ba55e983e2a2d9,7,108.8,116.0,98.0,42.160000000000004,386.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827040319.csv,65fda4aa45ba55e983e2a2d9,8,,,,,372.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827040319.csv,65fda4aa45ba55e983e2a2d9,9,117.5,132.0,102.0,125.25,8437.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827040319.csv,65fda4aa45ba55e983e2a2d9,10,125.66666666666667,137.0,108.0,160.2222222222222,251.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827040319.csv,65fda4aa45ba55e983e2a2d9,11,102.28571428571429,126.0,64.0,363.06122448979596,5719.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827040319.csv,65fda4aa45ba55e983e2a2d9,12,113.0,113.0,113.0,0.0,335.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827040319.csv,65fda4aa45ba55e983e2a2d9,13,75.0,75.0,75.0,0.0,320.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827040319.csv,65fda4aa45ba55e983e2a2d9,14,32101.5,61606.0,79.0,605268909.5833334,701.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827040319.csv,65fda4aa45ba55e983e2a2d9,15,81.42857142857143,110.0,59.0,416.24489795918373,2148.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827040319.csv,65fda4aa45ba55e983e2a2d9,16,110.42857142857143,144.0,87.0,340.81632653061223,431.0,1
experiment_65fda4aa45ba55e983e2a2d9_20250827040319.csv,65fda4aa45ba55e983e2a2d9,17,96.0,96.0,96.0,0.0,166.0,1
experiment_65fda4aa45ba55e983e2a2d9_20250827040319.csv,65fda4aa45ba55e983e2a2d9,18,100.0,100.0,100.0,0.0,413.0,1
experiment_65fda4aa45ba55e983e2a2d9_20250827040319.csv,65fda4aa45ba55e983e2a2d9,19,150.5,169.0,132.0,342.25,895.0,1
experiment_65fda4aa45ba55e983e2a2d9_20250827040319.csv,65fda4aa45ba55e983e2a2d9,20,95.0,154.0,66.0,1007.6,17174.0,1
experiment_65fda4aa45ba55e983e2a2d9_20250827040319.csv,65fda4aa45ba55e983e2a2d9,21,,,,,289.0,1
experiment_65fda4aa45ba55e983e2a2d9_20250827040319.csv,65fda4aa45ba55e983e2a2d9,22,92.75,113.0,80.0,108.85416666666667,730.0,1
experiment_65fda4aa45ba55e983e2a2d9_20250827040319.csv,65fda4aa45ba55e983e2a2d9,23,96.0,96.0,96.0,0.0,10925.0,1
experiment_65fda4aa45ba55e983e2a2d9_20250827040319.csv,65fda4aa45ba55e983e2a2d9,24,95.44444444444444,158.0,65.0,743.5802469135803,814.0,1
experiment_65fda4aa45ba55e983e2a2d9_20250827040319.csv,65fda4aa45ba55e983e2a2d9,25,,,,,1237.0,1
experiment_65fda4aa45ba55e983e2a2d9_20250827040319.csv,65fda4aa45ba55e983e2a2d9,26,100.25,119.0,72.0,330.6875,403.0,1
experiment_65fda4aa45ba55e983e2a2d9_20250827040319.csv,65fda4aa45ba55e983e2a2d9,27,90.625,115.0,64.0,330.984375,232.0,1
experiment_65fda4aa45ba55e983e2a2d9_20250827040319.csv,65fda4aa45ba55e983e2a2d9,28,87.85714285714286,123.0,62.0,552.4081632653061,773.0,1
experiment_65fda4aa45ba55e983e2a2d9_20250827040319.csv,65fda4aa45ba55e983e2a2d9,29,,,,,1371.0,1
experiment_65fda4aa45ba55e983e2a2d9_20250827040608.csv,65fda4aa45ba55e983e2a2d9,0,90.0,97.0,78.0,54.5,,1
experiment_65fda4aa45ba55e983e2a2d9_20250827040608.csv,65fda4aa45ba55e983e2a2d9,1,,,,,297.0,1
experiment_65fda4aa45ba55e983e2a2d9_20250827040608.csv,65fda4aa45ba55e983e2a2d9,2,94.0,114.0,69.0,331.3333333333333,230.0,1
experiment_65fda4aa45ba55e983e2a2d9_20250827040608.csv,65fda4aa45ba55e983e2a2d9,3,109.5,125.0,77.0,372.75,463.0,1
experiment_65fda4aa45ba55e983e2a2d9_20250827040608.csv,65fda4aa45ba55e983e2a2d9,4,105.25,145.0,55.0,1131.1875,6225.0,1
experiment_65fda4aa45ba55e983e2a2d9_20250827040608.csv,65fda4aa45ba55e983e2a2d9,5,89.33333333333333,100.0,72.0,152.88888888888889,617.0,1
experiment_65fda4aa45ba55e983e2a2d9_20250827040608.csv,65fda4aa45ba55e983e2a2d9,6,127.66666666666667,139.0,122.0,64.22222222222223,729.0,1
experiment_65fda4aa45ba55e983e2a2d9_20250827040608.csv,65fda4aa45ba55e983e2a2d9,7,,,,,1189.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827040608.csv,65fda4aa45ba55e983e2a2d9,8,99.0,127.0,80.0,341.5,705.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827040608.csv,65fda4aa45ba55e983e2a2d9,9,104.6,115.0,97.0,50.239999999999995,7469.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827040608.csv,65fda4aa45ba55e983e2a2d9,10,103.5,125.0,82.0,462.25,228.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827040608.csv,65fda4aa45ba55e983e2a2d9,11,101.0,101.0,101.0,0.0,218.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827040608.csv,65fda4aa45ba55e983e2a2d9,12,100.125,134.0,65.0,492.109375,762.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827040608.csv,65fda4aa45ba55e983e2a2d9,13,114.33333333333333,136.0,101.0,147.22222222222223,431.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827040608.csv,65fda4aa45ba55e983e2a2d9,14,93.0,93.0,93.0,0.0,2314.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827040608.csv,65fda4aa45ba55e983e2a2d9,15,94.45454545454545,132.0,60.0,705.5206611570247,692.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827040608.csv,65fda4aa45ba55e983e2a2d9,16,97.0,97.0,97.0,0.0,430.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827040608.csv,65fda4aa45ba55e983e2a2d9,17,110.8,146.0,65.0,703.76,237.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827040608.csv,65fda4aa45ba55e983e2a2d9,18,130.57142857142858,151.0,93.0,331.6734693877551,1287.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827040608.csv,65fda4aa45ba55e983e2a2d9,19,,,,,496.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827040608.csv,65fda4aa45ba55e983e2a2d9,20,104.0,104.0,104.0,0.0,226.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827040608.csv,65fda4aa45ba55e983e2a2d9,21,144.5,155.0,134.0,110.25,572.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827041057.csv,65fda4aa45ba55e983e2a2d9,0,,,,,,0
experiment_65fda4aa45ba55e983e2a2d9_20250827041057.csv,65fda4aa45ba55e983e2a2d9,1,81.75,121.0,62.0,530.1875,208.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827041057.csv,65fda4aa45ba55e983e2a2d9,2,73.25,101.0,59.0,267.1875,194.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827041057.csv,65fda4aa45ba55e983e2a2d9,3,94.33333333333333,106.0,75.0,189.55555555555554,785.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827041057.csv,65fda4aa45ba55e983e2a2d9,4,118.5,141.0,96.0,506.25,10698.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827041057.csv,65fda4aa45ba55e983e2a2d9,5,107.0,107.0,107.0,0.0,620.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827041057.csv,65fda4aa45ba55e983e2a2d9,6,107.5,134.0,72.0,557.9166666666666,587.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827041057.csv,65fda4aa45ba55e983e2a2d9,7,101.0,129.0,75.0,493.5,546.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827041057.csv,65fda4aa45ba55e983e2a2d9,8,109.5,140.0,79.0,930.25,5494.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827041057.csv,65fda4aa45ba55e983e2a2d9,9,111.33333333333333,135.0,92.0,317.55555555555554,281.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827041057.csv,65fda4aa45ba55e983e2a2d9,10,133.0,143.0,122.0,74.0,723.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827041057.csv,65fda4aa45ba55e983e2a2d9,11,99.0,103.0,95.0,16.0,374.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827041057.csv,65fda4aa45ba55e983e2a2d9,12,103.4,148.0,78.0,649.0400000000001,442.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827041057.csv,65fda4aa45ba55e983e2a2d9,13,,,,,238.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827041057.csv,65fda4aa45ba55e983e2a2d9,14,92.0,125.0,64.0,448.85714285714283,1416.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827041057.csv,65fda4aa45ba55e983e2a2d9,15,82.0,95.0,69.0,169.0,1149.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827041057.csv,65fda4aa45ba55e983e2a2d9,16,113.0,113.0,113.0,0.0,299.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827041057.csv,65fda4aa45ba55e983e2a2d9,17,112.8,135.0,90.0,378.96,543.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827041057.csv,65fda4aa45ba55e983e2a2d9,18,,,,,5729.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827041057.csv,65fda4aa45ba55e983e2a2d9,19,111.5,177.0,63.0,1867.0,566.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827041057.csv,65fda4aa45ba55e983e2a2d9,20,94.2,173.0,54.0,1720.56,498.0,0
experiment_65fda4aa45ba55e983e2a2d9_20250827041057.csv,65fda4aa45ba55e983e2a2d9,21,81.0,112.0,61.0,361.5,372.0,1
experiment_65fda4aa45ba55e983e2a2d9_20250827041057.csv,65fda4aa45ba55e983e2a2d9,22,124.0,124.0,124.0,0.0,320.0,1
experiment_65fda4aa45ba55e983e2a2d9_20250827041057.csv,65fda4aa45ba55e983e2a2d9,23,97.8,161.0,60.0,887.2266666666667,1161.0,1
experiment_65fda4aa45ba55e983e2a2d9_20250827041057.csv,65fda4aa45ba55e983e2a2d9,24,125.75,137.0,103.0,183.6875,409.0,1
experiment_65fda4aa45ba55e983e2a2d9_20250827041057.csv,65fda4aa45ba55e983e2a2d9,25,92.8,138.0,61.0,822.96,8490.0,1
experiment_65fda4aa45ba55e983e2a2d9_20250827041057.csv,65fda4aa45ba55e983e2a2d9,26,,,,,991.0,1
experiment_65fda4aa45ba55e983e2a2d9_20250827041057.csv,65fda4aa45ba55e983e2a2d9,27,98.75,120.0,71.0,328.6875,891.0,1
