filename,PARTICIPANT_ID,words,duration_seconds,WPM_file
experiment_6400e3697879c55c323f34d0_20250826125139.csv,6400e3697879c55c323f34d0,25,39.538,37.938186
experiment_6400e3697879c55c323f34d0_20250826125335.csv,6400e3697879c55c323f34d0,52,77.545,40.234702
experiment_649dba79b97070557ebe3d0b_20250827035238.csv,649dba79b97070557ebe3d0b,48,87.768,32.813782
experiment_649dba79b97070557ebe3d0b_20250827035613.csv,649dba79b97070557ebe3d0b,56,66.262,50.707796
experiment_649dba79b97070557ebe3d0b_20250827035959.csv,649dba79b97070557ebe3d0b,127,160.666,47.427583
experiment_649dba79b97070557ebe3d0b_20250827040240.csv,649dba79b97070557ebe3d0b,85,106.774,47.764437
experiment_649dba79b97070557ebe3d0b_20250827040519.csv,649dba79b97070557ebe3d0b,103,112.696,54.837794
experiment_649dba79b97070557ebe3d0b_20250827040939.csv,649dba79b97070557ebe3d0b,95,161.388,35.318611
experiment_649dba79b97070557ebe3d0b_20250827041158.csv,649dba79b97070557ebe3d0b,75,112.252,40.088373
experiment_649dba79b97070557ebe3d0b_20250827041432.csv,649dba79b97070557ebe3d0b,79,115.855,40.91321
experiment_64e8b6f73929dae22fc25705_20250827034016.csv,64e8b6f73929dae22fc25705,7,15.592,26.936891
experiment_64e8b6f73929dae22fc25705_20250827034105.csv,64e8b6f73929dae22fc25705,17,21.791,46.808315
experiment_64e8b6f73929dae22fc25705_20250827034148.csv,64e8b6f73929dae22fc25705,9,11.078,48.745261
experiment_64e8b6f73929dae22fc25705_20250827034238.csv,64e8b6f73929dae22fc25705,22,33.634,39.246001
experiment_64e8b6f73929dae22fc25705_20250827034323.csv,64e8b6f73929dae22fc25705,8,25.189,19.055937
experiment_64e8b6f73929dae22fc25705_20250827034458.csv,64e8b6f73929dae22fc25705,22,63.565,20.766145
experiment_64e8b6f73929dae22fc25705_20250827034540.csv,64e8b6f73929dae22fc25705,11,30.955,21.321273
experiment_64e8b6f73929dae22fc25705_20250827034636.csv,64e8b6f73929dae22fc25705,9,32.813,16.456892
experiment_6527f153bea7b2d7c0d556e4_20250827020003.csv,6527f153bea7b2d7c0d556e4,53,104.422,30.453353
experiment_6527f153bea7b2d7c0d556e4_20250827020215.csv,6527f153bea7b2d7c0d556e4,37,70.744,31.380753
experiment_6527f153bea7b2d7c0d556e4_20250827020421.csv,6527f153bea7b2d7c0d556e4,51,57.122,53.569553
experiment_6527f153bea7b2d7c0d556e4_20250827020608.csv,6527f153bea7b2d7c0d556e4,21,42.711,29.500597
experiment_6527f153bea7b2d7c0d556e4_20250827020822.csv,6527f153bea7b2d7c0d556e4,30,80.008,22.49775
experiment_6527f153bea7b2d7c0d556e4_20250827021128.csv,6527f153bea7b2d7c0d556e4,38,81.63,27.930908
experiment_6527f153bea7b2d7c0d556e4_20250827021347.csv,6527f153bea7b2d7c0d556e4,24,87.095,16.53367
experiment_6527f153bea7b2d7c0d556e4_20250827021555.csv,6527f153bea7b2d7c0d556e4,18,31.46,34.329307
experiment_6538097b8793d9b90adc4667_20250827143620.csv,6538097b8793d9b90adc4667,13,32.36,24.103832
experiment_6538097b8793d9b90adc4667_20250827143705.csv,6538097b8793d9b90adc4667,14,23.712,35.425101
experiment_6538097b8793d9b90adc4667_20250827143856.csv,6538097b8793d9b90adc4667,11,15.408,42.834891
experiment_6538097b8793d9b90adc4667_20250827143933.csv,6538097b8793d9b90adc4667,12,19.876,36.224592
experiment_6538097b8793d9b90adc4667_20250827144052.csv,6538097b8793d9b90adc4667,11,19.729,33.453292
experiment_6538097b8793d9b90adc4667_20250827144122.csv,6538097b8793d9b90adc4667,11,11.298,58.417419
experiment_6538097b8793d9b90adc4667_20250827144346.csv,6538097b8793d9b90adc4667,8,13.262,36.193636
experiment_6538097b8793d9b90adc4667_20250827144750.csv,6538097b8793d9b90adc4667,9,14.671,36.807307
experiment_65a3ec77f674ac3e98f0c6ac_20250827081018.csv,65a3ec77f674ac3e98f0c6ac,34,81.323,25.085154
experiment_65a3ec77f674ac3e98f0c6ac_20250827081127.csv,65a3ec77f674ac3e98f0c6ac,17,44.269,23.040954
experiment_65a3ec77f674ac3e98f0c6ac_20250827081246.csv,65a3ec77f674ac3e98f0c6ac,8,16.724,28.701268
experiment_65a3ec77f674ac3e98f0c6ac_20250827081524.csv,65a3ec77f674ac3e98f0c6ac,37,83.795,26.493228
experiment_65a3ec77f674ac3e98f0c6ac_20250827081631.csv,65a3ec77f674ac3e98f0c6ac,13,26.172,29.802843
experiment_65a3ec77f674ac3e98f0c6ac_20250827081742.csv,65a3ec77f674ac3e98f0c6ac,15,31.53,28.544244
experiment_65a3ec77f674ac3e98f0c6ac_20250827081821.csv,65a3ec77f674ac3e98f0c6ac,6,9.224,39.028621
experiment_65a3ec77f674ac3e98f0c6ac_20250827081902.csv,65a3ec77f674ac3e98f0c6ac,6,17.784,20.242915
experiment_65a3f4da297bacfcc92dead2_20250827092530.csv,65a3f4da297bacfcc92dead2,15,55.724,16.15103
experiment_65a3f4da297bacfcc92dead2_20250827092700.csv,65a3f4da297bacfcc92dead2,10,62.615,9.582368
experiment_65a3f4da297bacfcc92dead2_20250827092919.csv,65a3f4da297bacfcc92dead2,21,76.44,16.483516
experiment_65a3f4da297bacfcc92dead2_20250827093020.csv,65a3f4da297bacfcc92dead2,9,27.134,19.901231
experiment_65a3f4da297bacfcc92dead2_20250827093100.csv,65a3f4da297bacfcc92dead2,9,8.781,61.496413
experiment_65a3f4da297bacfcc92dead2_20250827093210.csv,65a3f4da297bacfcc92dead2,13,49.808,15.660135
experiment_65a3f4da297bacfcc92dead2_20250827093335.csv,65a3f4da297bacfcc92dead2,17,62.743,16.256794
experiment_65a3f4da297bacfcc92dead2_20250827093451.csv,65a3f4da297bacfcc92dead2,11,49.012,13.46609
experiment_65c7b42c1c15b1064e26f265_20250826224116.csv,65c7b42c1c15b1064e26f265,1,3.147,19.065777
experiment_65c7b42c1c15b1064e26f265_20250826224130.csv,65c7b42c1c15b1064e26f265,1,2.104,28.51711
experiment_65c7b42c1c15b1064e26f265_20250826224151.csv,65c7b42c1c15b1064e26f265,1,1.887,31.796502
experiment_65c7b42c1c15b1064e26f265_20250826224209.csv,65c7b42c1c15b1064e26f265,1,3.207,18.709074
experiment_65c7b42c1c15b1064e26f265_20250826224210.csv,65c7b42c1c15b1064e26f265,1,3.207,18.709074
experiment_65c7b42c1c15b1064e26f265_20250826224226.csv,65c7b42c1c15b1064e26f265,1,4.258,14.091123
experiment_65c7b42c1c15b1064e26f265_20250826224238.csv,65c7b42c1c15b1064e26f265,1,3.147,19.065777
experiment_65c7b42c1c15b1064e26f265_20250826224239.csv,65c7b42c1c15b1064e26f265,1,3.147,19.065777
experiment_65cf6d8a589a67afcab54e6f_20250827123551.csv,65cf6d8a589a67afcab54e6f,114,306.647,22.305778
experiment_65cf6d8a589a67afcab54e6f_20250827124105.csv,65cf6d8a589a67afcab54e6f,58,178.617,19.483028
experiment_65cf6d8a589a67afcab54e6f_20250827124307.csv,65cf6d8a589a67afcab54e6f,39,72.513,32.270076
experiment_65cf6d8a589a67afcab54e6f_20250827124501.csv,65cf6d8a589a67afcab54e6f,33,76.671,25.824627
experiment_65cf6d8a589a67afcab54e6f_20250827124735.csv,65cf6d8a589a67afcab54e6f,58,99.243,35.065445
experiment_65cf6d8a589a67afcab54e6f_20250827124940.csv,65cf6d8a589a67afcab54e6f,43,95.92,26.897415
experiment_65cf6d8a589a67afcab54e6f_20250827125109.csv,65cf6d8a589a67afcab54e6f,28,42.475,39.552678
experiment_65cf6d8a589a67afcab54e6f_20250827125253.csv,65cf6d8a589a67afcab54e6f,29,73.161,23.783163
experiment_65eafe348dd7dad3b69be921_20250827113009.csv,65eafe348dd7dad3b69be921,29,128.653,13.524753
experiment_65eafe348dd7dad3b69be921_20250827113457.csv,65eafe348dd7dad3b69be921,12,240.391,2.99512
experiment_65eafe348dd7dad3b69be921_20250827113736.csv,65eafe348dd7dad3b69be921,19,126.906,8.983027
experiment_65eafe348dd7dad3b69be921_20250827114014.csv,65eafe348dd7dad3b69be921,25,126.022,11.902684
experiment_65eafe348dd7dad3b69be921_20250827114136.csv,65eafe348dd7dad3b69be921,18,55.931,19.309506
experiment_65eafe348dd7dad3b69be921_20250827114334.csv,65eafe348dd7dad3b69be921,30,102.663,17.533094
experiment_65eafe348dd7dad3b69be921_20250827114531.csv,65eafe348dd7dad3b69be921,23,89.202,15.470505
experiment_65eafe348dd7dad3b69be921_20250827114810.csv,65eafe348dd7dad3b69be921,40,132.103,18.167642
experiment_65f03cac071873738667ccbb_20250827092250.csv,65f03cac071873738667ccbb,39,89.615,26.1117
experiment_65f03cac071873738667ccbb_20250827092521.csv,65f03cac071873738667ccbb,39,104.86,22.315468
experiment_65f03cac071873738667ccbb_20250827092725.csv,65f03cac071873738667ccbb,28,86.077,19.517409
experiment_65f03cac071873738667ccbb_20250827092927.csv,65f03cac071873738667ccbb,27,83.992,19.287551
experiment_65f03cac071873738667ccbb_20250827093155.csv,65f03cac071873738667ccbb,26,130.039,11.996401
experiment_65f03cac071873738667ccbb_20250827093335.csv,65f03cac071873738667ccbb,13,67.415,11.570125
experiment_65f03cac071873738667ccbb_20250827093525.csv,65f03cac071873738667ccbb,33,80.255,24.67136
experiment_65f03cac071873738667ccbb_20250827093626.csv,65f03cac071873738667ccbb,12,27.726,25.968405
experiment_65f1ee12589aa15061efa22a_20250826152638.csv,65f1ee12589aa15061efa22a,124,390.358,19.059427
experiment_65f1ee12589aa15061efa22a_20250826153420.csv,65f1ee12589aa15061efa22a,49,305.242,9.631702
experiment_65f1ee12589aa15061efa22a_20250826154549.csv,65f1ee12589aa15061efa22a,113,594.729,11.40015
experiment_65f1ee12589aa15061efa22a_20250826155141.csv,65f1ee12589aa15061efa22a,46,242.1,11.400248
experiment_65f1ee12589aa15061efa22a_20250826155636.csv,65f1ee12589aa15061efa22a,85,242.354,21.043597
experiment_65f1ee12589aa15061efa22a_20250826160304.csv,65f1ee12589aa15061efa22a,98,352.308,16.689942
experiment_65f1ee12589aa15061efa22a_20250826160449.csv,65f1ee12589aa15061efa22a,37,85.961,25.825665
experiment_65f1ee12589aa15061efa22a_20250826160636.csv,65f1ee12589aa15061efa22a,39,77.068,30.362796
experiment_65f333c755d191fcd18fa279_20250826134900.csv,65f333c755d191fcd18fa279,54,116.415,27.831465
experiment_65f333c755d191fcd18fa279_20250826135249.csv,65f333c755d191fcd18fa279,50,101.916,29.436006
experiment_65f333c755d191fcd18fa279_20250826135554.csv,65f333c755d191fcd18fa279,42,94.845,26.569666
experiment_65f333c755d191fcd18fa279_20250826135842.csv,65f333c755d191fcd18fa279,65,117.329,33.239864
experiment_65f333c755d191fcd18fa279_20250826140107.csv,65f333c755d191fcd18fa279,37,73.692,30.125387
experiment_65f333c755d191fcd18fa279_20250826140358.csv,65f333c755d191fcd18fa279,56,91.785,36.607289
experiment_65f333c755d191fcd18fa279_20250826140611.csv,65f333c755d191fcd18fa279,30,84.217,21.373357
experiment_65f333c755d191fcd18fa279_20250826141148.csv,65f333c755d191fcd18fa279,42,86.184,29.239766
experiment_65fb34c4df61f03ce0dd6dd9_20250827094245.csv,65fb34c4df61f03ce0dd6dd9,19,30.687,37.149281
experiment_65fb34c4df61f03ce0dd6dd9_20250827094458.csv,65fb34c4df61f03ce0dd6dd9,17,31.648,32.229525
experiment_65fb34c4df61f03ce0dd6dd9_20250827094639.csv,65fb34c4df61f03ce0dd6dd9,16,42.963,22.344808
experiment_65fb34c4df61f03ce0dd6dd9_20250827094844.csv,65fb34c4df61f03ce0dd6dd9,16,38.646,24.840863
experiment_65fb34c4df61f03ce0dd6dd9_20250827095006.csv,65fb34c4df61f03ce0dd6dd9,15,22.118,40.69084
experiment_65fb34c4df61f03ce0dd6dd9_20250827095144.csv,65fb34c4df61f03ce0dd6dd9,18,28.166,38.344103
experiment_65fb34c4df61f03ce0dd6dd9_20250827095330.csv,65fb34c4df61f03ce0dd6dd9,23,42.897,32.170082
experiment_65fb34c4df61f03ce0dd6dd9_20250827095609.csv,65fb34c4df61f03ce0dd6dd9,33,91.721,21.587205
experiment_65fc95c627592d85499ae358_20250819165809.csv,65fc95c627592d85499ae358,31,76.175,24.41746
experiment_65fc95c627592d85499ae358_20250819170352.csv,65fc95c627592d85499ae358,75,137.977,32.614131
experiment_65fc95c627592d85499ae358_20250819170605.csv,65fc95c627592d85499ae358,15,26.695,33.714179
experiment_65fc95c627592d85499ae358_20250819171143.csv,65fc95c627592d85499ae358,56,93.414,35.968913
experiment_65fc95c627592d85499ae358_20250819171423.csv,65fc95c627592d85499ae358,18,34.443,31.356154
experiment_65fc95c627592d85499ae358_20250819172025.csv,65fc95c627592d85499ae358,22,44.329,29.777347
experiment_65fc95c627592d85499ae358_20250819172435.csv,65fc95c627592d85499ae358,25,41.285,36.332809
experiment_65fc95c627592d85499ae358_20250819172658.csv,65fc95c627592d85499ae358,23,54.304,25.412493
experiment_65fda4aa45ba55e983e2a2d9_20250827040319.csv,65fda4aa45ba55e983e2a2d9,30,146.147,12.316366
experiment_65fda4aa45ba55e983e2a2d9_20250827040608.csv,65fda4aa45ba55e983e2a2d9,22,109.204,12.087469
experiment_65fda4aa45ba55e983e2a2d9_20250827041057.csv,65fda4aa45ba55e983e2a2d9,29,112.016,15.533495
experiment_65fda4aa45ba55e983e2a2d9_20250827041323.csv,65fda4aa45ba55e983e2a2d9,22,84.138,15.688512
experiment_65fda4aa45ba55e983e2a2d9_20250827041645.csv,65fda4aa45ba55e983e2a2d9,29,100.345,17.340176
experiment_65fda4aa45ba55e983e2a2d9_20250827041827.csv,65fda4aa45ba55e983e2a2d9,24,58.59,24.577573
experiment_65fda4aa45ba55e983e2a2d9_20250827041958.csv,65fda4aa45ba55e983e2a2d9,20,63.315,18.952855
experiment_65fda4aa45ba55e983e2a2d9_20250827042205.csv,65fda4aa45ba55e983e2a2d9,24,50.685,28.410772
experiment_6614435124bf16e7a24f9662_20250827115207.csv,6614435124bf16e7a24f9662,21,26.983,46.696068
experiment_6614435124bf16e7a24f9662_20250827115412.csv,6614435124bf16e7a24f9662,16,23.805,40.327662
experiment_6614435124bf16e7a24f9662_20250827115723.csv,6614435124bf16e7a24f9662,15,36.725,24.506467
experiment_6614435124bf16e7a24f9662_20250827121241.csv,6614435124bf16e7a24f9662,12,41.282,17.441015
experiment_6614435124bf16e7a24f9662_20250827121659.csv,6614435124bf16e7a24f9662,11,187.539,3.519268
experiment_6614435124bf16e7a24f9662_20250827122028.csv,6614435124bf16e7a24f9662,9,188.276,2.86813
experiment_6614435124bf16e7a24f9662_20250827122304.csv,6614435124bf16e7a24f9662,8,87.913,5.459943
experiment_6614435124bf16e7a24f9662_20250827122637.csv,6614435124bf16e7a24f9662,9,66.83,8.080204
experiment_661564c766603e80ca4c3184_20250826163603.csv,661564c766603e80ca4c3184,11,38.525,17.131733
experiment_661564c766603e80ca4c3184_20250826163947.csv,661564c766603e80ca4c3184,21,35.648,35.345601
experiment_661564c766603e80ca4c3184_20250826164233.csv,661564c766603e80ca4c3184,14,15.127,55.529847
experiment_661564c766603e80ca4c3184_20250826164520.csv,661564c766603e80ca4c3184,15,16.119,55.834729
experiment_661564c766603e80ca4c3184_20250826164819.csv,661564c766603e80ca4c3184,10,41.31,14.524328
experiment_661564c766603e80ca4c3184_20250826165148.csv,661564c766603e80ca4c3184,25,51.922,28.889488
experiment_661564c766603e80ca4c3184_20250826165745.csv,661564c766603e80ca4c3184,14,18.777,44.735581
experiment_661564c766603e80ca4c3184_20250826165952.csv,661564c766603e80ca4c3184,12,46.492,15.486535
experiment_663068f52490bf6d13f95968_20250827030140.csv,663068f52490bf6d13f95968,13,14.158,55.092527
experiment_663068f52490bf6d13f95968_20250827030416.csv,663068f52490bf6d13f95968,67,111.736,35.977662
experiment_663068f52490bf6d13f95968_20250827030442.csv,663068f52490bf6d13f95968,6,7.471,48.18632
experiment_663068f52490bf6d13f95968_20250827030614.csv,663068f52490bf6d13f95968,40,60.797,39.475632
experiment_663068f52490bf6d13f95968_20250827030627.csv,663068f52490bf6d13f95968,3,3.418,52.662376
experiment_663068f52490bf6d13f95968_20250827030817.csv,663068f52490bf6d13f95968,29,59.187,29.398348
experiment_663068f52490bf6d13f95968_20250827030835.csv,663068f52490bf6d13f95968,3,2.662,67.618332
experiment_663068f52490bf6d13f95968_20250827031546.csv,663068f52490bf6d13f95968,35,44.42,47.276002
experiment_66321cfc446914f3b199e193_20250827105624.csv,66321cfc446914f3b199e193,27,90.913,17.819234
experiment_66321cfc446914f3b199e193_20250827110215.csv,66321cfc446914f3b199e193,61,220.373,16.608205
experiment_66321cfc446914f3b199e193_20250827110448.csv,66321cfc446914f3b199e193,25,83.418,17.981731
experiment_66321cfc446914f3b199e193_20250827111048.csv,66321cfc446914f3b199e193,70,246.157,17.062281
experiment_66321cfc446914f3b199e193_20250827111258.csv,66321cfc446914f3b199e193,24,55.799,25.806914
experiment_66321cfc446914f3b199e193_20250827111743.csv,66321cfc446914f3b199e193,41,230.861,10.655763
experiment_66321cfc446914f3b199e193_20250827112102.csv,66321cfc446914f3b199e193,54,132.107,24.525574
experiment_66321cfc446914f3b199e193_20250827112427.csv,66321cfc446914f3b199e193,39,128.651,18.188743
experiment_663378460f834e9670d1508c_20250827132822.csv,663378460f834e9670d1508c,69,176.869,23.407154
experiment_663378460f834e9670d1508c_20250827133253.csv,663378460f834e9670d1508c,42,98.487,25.587133
experiment_663378460f834e9670d1508c_20250827133628.csv,663378460f834e9670d1508c,50,136.552,21.969653
experiment_663378460f834e9670d1508c_20250827133849.csv,663378460f834e9670d1508c,32,68.88,27.874564
experiment_663378460f834e9670d1508c_20250827134408.csv,663378460f834e9670d1508c,47,198.687,14.193178
experiment_663378460f834e9670d1508c_20250827135206.csv,663378460f834e9670d1508c,125,260.007,28.845377
experiment_663378460f834e9670d1508c_20250827135723.csv,663378460f834e9670d1508c,72,202.225,21.362344
experiment_663378460f834e9670d1508c_20250827140210.csv,663378460f834e9670d1508c,66,177.455,22.315517
experiment_6635344fb4ae723326e3ce04_20250826132024.csv,6635344fb4ae723326e3ce04,7,37.352,11.244378
experiment_6635344fb4ae723326e3ce04_20250826132250.csv,6635344fb4ae723326e3ce04,9,44.607,12.105723
experiment_6635344fb4ae723326e3ce04_20250826132502.csv,6635344fb4ae723326e3ce04,11,39.816,16.576251
experiment_6635344fb4ae723326e3ce04_20250826132624.csv,6635344fb4ae723326e3ce04,8,31.215,15.377222
experiment_6635344fb4ae723326e3ce04_20250826132907.csv,6635344fb4ae723326e3ce04,11,85.07,7.758317
experiment_6635344fb4ae723326e3ce04_20250826133223.csv,6635344fb4ae723326e3ce04,10,46.005,13.042061
experiment_6635344fb4ae723326e3ce04_20250826133323.csv,6635344fb4ae723326e3ce04,9,19.844,27.212256
experiment_6635344fb4ae723326e3ce04_20250826133518.csv,6635344fb4ae723326e3ce04,7,31.848,13.187641
experiment_6643495b44af166c626762cd_20250819155555.csv,6643495b44af166c626762cd,17,89.002,11.460417
experiment_6643495b44af166c626762cd_20250819155834.csv,6643495b44af166c626762cd,55,105.008,31.426177
experiment_6643495b44af166c626762cd_20250819155956.csv,6643495b44af166c626762cd,14,29.353,28.617177
experiment_6643495b44af166c626762cd_20250819160208.csv,6643495b44af166c626762cd,42,94.315,26.718974
experiment_6643495b44af166c626762cd_20250819160307.csv,6643495b44af166c626762cd,20,29.336,40.905372
experiment_6643495b44af166c626762cd_20250819160610.csv,6643495b44af166c626762cd,45,113.351,23.819816
experiment_6643495b44af166c626762cd_20250819160707.csv,6643495b44af166c626762cd,17,25.161,40.538929
experiment_6643495b44af166c626762cd_20250819160831.csv,6643495b44af166c626762cd,23,45.018,30.654405
experiment_664b44d8a11f1bcbba9e0494_20250827045451.csv,664b44d8a11f1bcbba9e0494,25,45.825,32.733224
experiment_664b44d8a11f1bcbba9e0494_20250827045629.csv,664b44d8a11f1bcbba9e0494,23,51.363,26.86759
experiment_664b44d8a11f1bcbba9e0494_20250827045742.csv,664b44d8a11f1bcbba9e0494,27,48.051,33.714179
experiment_664b44d8a11f1bcbba9e0494_20250827045845.csv,664b44d8a11f1bcbba9e0494,20,36.734,32.667284
experiment_664b44d8a11f1bcbba9e0494_20250827050010.csv,664b44d8a11f1bcbba9e0494,34,59.878,34.069274
experiment_664b44d8a11f1bcbba9e0494_20250827050207.csv,664b44d8a11f1bcbba9e0494,45,84.585,31.920553
experiment_664b44d8a11f1bcbba9e0494_20250827050356.csv,664b44d8a11f1bcbba9e0494,28,68.891,24.386349
experiment_664b44d8a11f1bcbba9e0494_20250827050608.csv,664b44d8a11f1bcbba9e0494,52,95.919,32.527445
experiment_664c8dd7baa052f7b1e88417_20250826174453.csv,664c8dd7baa052f7b1e88417,27,137.648,11.76915
experiment_664c8dd7baa052f7b1e88417_20250826174734.csv,664c8dd7baa052f7b1e88417,18,62.108,17.389064
experiment_664c8dd7baa052f7b1e88417_20250826175028.csv,664c8dd7baa052f7b1e88417,14,84.431,9.948952
experiment_664c8dd7baa052f7b1e88417_20250826175139.csv,664c8dd7baa052f7b1e88417,11,21.543,30.636402
experiment_664c8dd7baa052f7b1e88417_20250826175316.csv,664c8dd7baa052f7b1e88417,21,48.186,26.148674
experiment_664c8dd7baa052f7b1e88417_20250826175558.csv,664c8dd7baa052f7b1e88417,11,51.103,12.915093
experiment_664c8dd7baa052f7b1e88417_20250826175738.csv,664c8dd7baa052f7b1e88417,19,67.933,16.78124
experiment_664c8dd7baa052f7b1e88417_20250826175848.csv,664c8dd7baa052f7b1e88417,16,33.328,28.804609
experiment_664e413a5f3eb7f99d90e15b_20250826191757.csv,664e413a5f3eb7f99d90e15b,61,377.512,9.695056
experiment_664e413a5f3eb7f99d90e15b_20250826192354.csv,664e413a5f3eb7f99d90e15b,45,252.221,10.704898
experiment_664e413a5f3eb7f99d90e15b_20250826192643.csv,664e413a5f3eb7f99d90e15b,5,14.177,21.161035
experiment_664e413a5f3eb7f99d90e15b_20250826193141.csv,664e413a5f3eb7f99d90e15b,54,161.954,20.005681
experiment_664e413a5f3eb7f99d90e15b_20250826193708.csv,664e413a5f3eb7f99d90e15b,54,196.137,16.519066
experiment_664e413a5f3eb7f99d90e15b_20250826194048.csv,664e413a5f3eb7f99d90e15b,46,164.509,16.777198
experiment_664e413a5f3eb7f99d90e15b_20250826194611.csv,664e413a5f3eb7f99d90e15b,66,199.448,19.854799
experiment_664e413a5f3eb7f99d90e15b_20250826194947.csv,664e413a5f3eb7f99d90e15b,37,170.963,12.985266
experiment_664fa86722f5339adebd32ec_20250827145607.csv,664fa86722f5339adebd32ec,10,52.42,11.446013
experiment_664fa86722f5339adebd32ec_20250827150103.csv,664fa86722f5339adebd32ec,34,206.102,9.898012
experiment_664fa86722f5339adebd32ec_20250827150309.csv,664fa86722f5339adebd32ec,9,32.792,16.467431
experiment_664fa86722f5339adebd32ec_20250827150815.csv,664fa86722f5339adebd32ec,22,159.172,8.292916
experiment_664fa86722f5339adebd32ec_20250827151110.csv,664fa86722f5339adebd32ec,13,122.499,6.367399
experiment_664fa86722f5339adebd32ec_20250827151433.csv,664fa86722f5339adebd32ec,10,126.298,4.750669
experiment_664fa86722f5339adebd32ec_20250827151627.csv,664fa86722f5339adebd32ec,11,50.965,12.950064
experiment_664fa86722f5339adebd32ec_20250827151843.csv,664fa86722f5339adebd32ec,8,52.744,9.100561
experiment_666f76b68b89442817be678a_20250827043255.csv,666f76b68b89442817be678a,12,90.959,7.915654
experiment_666f76b68b89442817be678a_20250827043510.csv,666f76b68b89442817be678a,14,74.925,11.211211
experiment_666f76b68b89442817be678a_20250827043631.csv,666f76b68b89442817be678a,10,36.734,16.333642
experiment_666f76b68b89442817be678a_20250827043905.csv,666f76b68b89442817be678a,23,102.466,13.467882
experiment_666f76b68b89442817be678a_20250827044000.csv,666f76b68b89442817be678a,13,29.539,26.405769
experiment_666f76b68b89442817be678a_20250827044216.csv,666f76b68b89442817be678a,14,80.06,10.492131
experiment_666f76b68b89442817be678a_20250827044433.csv,666f76b68b89442817be678a,9,72.523,7.445914
experiment_666f76b68b89442817be678a_20250827044818.csv,666f76b68b89442817be678a,21,157.646,7.992591
experiment_6672bf56d51710391ce2164d_20250827065429.csv,6672bf56d51710391ce2164d,68,144.726,28.191203
experiment_6672bf56d51710391ce2164d_20250827065546.csv,6672bf56d51710391ce2164d,30,42.531,42.322071
experiment_6672bf56d51710391ce2164d_20250827065631.csv,6672bf56d51710391ce2164d,21,24.989,50.422186
experiment_6672bf56d51710391ce2164d_20250827065820.csv,6672bf56d51710391ce2164d,47,79.397,35.517715
experiment_6672bf56d51710391ce2164d_20250827065928.csv,6672bf56d51710391ce2164d,24,37.178,38.732584
experiment_6672bf56d51710391ce2164d_20250827070122.csv,6672bf56d51710391ce2164d,38,78.678,28.978876
experiment_6672bf56d51710391ce2164d_20250827070316.csv,6672bf56d51710391ce2164d,55,85.479,38.605973
experiment_6672bf56d51710391ce2164d_20250827070412.csv,6672bf56d51710391ce2164d,25,32.444,46.23351
experiment_6672fea3fe6378e257b6ef25_20250826232322.csv,6672fea3fe6378e257b6ef25,39,85.479,27.375145
experiment_6672fea3fe6378e257b6ef25_20250826233453.csv,6672fea3fe6378e257b6ef25,78,417.169,11.218475
experiment_6672fea3fe6378e257b6ef25_20250826234654.csv,6672fea3fe6378e257b6ef25,50,239.889,12.505784
experiment_6672fea3fe6378e257b6ef25_20250826235530.csv,6672fea3fe6378e257b6ef25,69,272.812,15.175286
experiment_6672fea3fe6378e257b6ef25_20250827001005.csv,6672fea3fe6378e257b6ef25,161,628.276,15.375408
experiment_6672fea3fe6378e257b6ef25_20250827001338.csv,6672fea3fe6378e257b6ef25,58,128.807,27.017165
experiment_6672fea3fe6378e257b6ef25_20250827001601.csv,6672fea3fe6378e257b6ef25,37,87.632,25.333212
experiment_6672fea3fe6378e257b6ef25_20250827001819.csv,6672fea3fe6378e257b6ef25,53,77.686,40.934016
experiment_6679a3b7cb020a6e4728eac5_20250826125226.csv,6679a3b7cb020a6e4728eac5,33,52.76,37.528431
experiment_6679a3b7cb020a6e4728eac5_20250826125403.csv,6679a3b7cb020a6e4728eac5,40,47.4,50.632911
experiment_6679a3b7cb020a6e4728eac5_20250826125556.csv,6679a3b7cb020a6e4728eac5,27,92.621,17.490634
experiment_6679a3b7cb020a6e4728eac5_20250826125824.csv,6679a3b7cb020a6e4728eac5,48,90.078,31.972291
experiment_6679a3b7cb020a6e4728eac5_20250826125919.csv,6679a3b7cb020a6e4728eac5,19,31.281,36.443848
experiment_6679a3b7cb020a6e4728eac5_20250826130229.csv,6679a3b7cb020a6e4728eac5,39,67.279,34.780541
experiment_6679a3b7cb020a6e4728eac5_20250826130356.csv,6679a3b7cb020a6e4728eac5,37,48.279,45.982725
experiment_6679a3b7cb020a6e4728eac5_20250826130646.csv,6679a3b7cb020a6e4728eac5,52,136.48,22.860492
experiment_66986ab71f2b54203f26ad32_20250827074414.csv,66986ab71f2b54203f26ad32,22,92.522,14.266877
experiment_66986ab71f2b54203f26ad32_20250827075113.csv,66986ab71f2b54203f26ad32,26,195.168,7.993114
experiment_66986ab71f2b54203f26ad32_20250827075354.csv,66986ab71f2b54203f26ad32,19,68.197,16.716278
experiment_66986ab71f2b54203f26ad32_20250827075811.csv,66986ab71f2b54203f26ad32,10,26.826,22.366361
experiment_66986ab71f2b54203f26ad32_20250827080128.csv,66986ab71f2b54203f26ad32,12,135.533,5.312359
experiment_66986ab71f2b54203f26ad32_20250827080320.csv,66986ab71f2b54203f26ad32,12,53.346,13.496795
experiment_66986ab71f2b54203f26ad32_20250827080446.csv,66986ab71f2b54203f26ad32,10,36.061,16.638474
